batch_id,methodology_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,entity_id,entity_type,scope_en,scope_zh,emission_type_en,emission_type_zh,scope3_category_code,scope3_category_en,scope3_category_zh,activity_category_en,activity_category_zh,data_source_type_en,data_source_type_zh,assurance_stage_en,assurance_stage_zh,calculation_method_en,calculation_method_zh,boundary_type_en,boundary_type_zh,classification_stage_en,classification_stage_zh,estimate_basis_en,estimate_basis_zh,evidence_page,review_status,confidence_level
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p62__scope_1__0635,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"rbon Neutrality: Carbon neutral, or carbon neutrality, means eliminating or offsetting all greenhouse gas (GHG) emissions across a company’s operations. For MetLife, carbon neutrality efforts apply to global owned and leased offices, our gl",,62,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p62__scope_3__0636,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,6,Category 6,类别6 商务差旅,Mobile emission source,移动排放源,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"rbon Neutrality: Carbon neutral, or carbon neutrality, means eliminating or offsetting all greenhouse gas (GHG) emissions across a company’s operations. For MetLife, carbon neutrality efforts apply to global owned and leased offices, our gl",,62,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p62__scope_3__0637,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"rbon Neutrality: Carbon neutral, or carbon neutrality, means eliminating or offsetting all greenhouse gas (GHG) emissions across a company’s operations. For MetLife, carbon neutrality efforts apply to global owned and leased offices, our gl",,62,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p62__scope_3__0638,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"rbon Neutrality: Carbon neutral, or carbon neutrality, means eliminating or offsetting all greenhouse gas (GHG) emissions across a company’s operations. For MetLife, carbon neutrality efforts apply to global owned and leased offices, our gl",,62,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p70__scope_1__0639,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",,70,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p70__scope_1__0640,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",,70,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p70__scope_1__0641,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",,70,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p70__scope_2__0642,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",,70,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p70__scope_2__0643,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",,70,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p70__scope_2__0644,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,15,Category 15,类别15 投资,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"As an Investor >> MIM’s Approach to Sustainable Investing FN-AC-410a.3, Description of proxy voting and investee engagement policies and procedures MIM Stewardship Policy Financed Emissions FN-AC-410b.1, Absolute gross financed emissions, d",,70,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p76__scope_1__0645,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Insurance Sustainability Accounting Standard Code/Metric 2024 Response Financed Emissions FN-IN-410c.1, Absolute gross financed emissions, disaggregated by (1) Scope 1, (2) Scope 2 and (3) Scope 3 2024 Sustainability Report >> Appendix >> S",,76,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p76__scope_1__0646,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Insurance Sustainability Accounting Standard Code/Metric 2024 Response Financed Emissions FN-IN-410c.1, Absolute gross financed emissions, disaggregated by (1) Scope 1, (2) Scope 2 and (3) Scope 3 2024 Sustainability Report >> Appendix >> S",,76,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p76__scope_2__0647,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Insurance Sustainability Accounting Standard Code/Metric 2024 Response Financed Emissions FN-IN-410c.1, Absolute gross financed emissions, disaggregated by (1) Scope 1, (2) Scope 2 and (3) Scope 3 2024 Sustainability Report >> Appendix >> S",,76,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p76__scope_2__0648,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Insurance Sustainability Accounting Standard Code/Metric 2024 Response Financed Emissions FN-IN-410c.1, Absolute gross financed emissions, disaggregated by (1) Scope 1, (2) Scope 2 and (3) Scope 3 2024 Sustainability Report >> Appendix >> S",,76,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p76__scope_3__0649,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Insurance Sustainability Accounting Standard Code/Metric 2024 Response Financed Emissions FN-IN-410c.1, Absolute gross financed emissions, disaggregated by (1) Scope 1, (2) Scope 2 and (3) Scope 3 2024 Sustainability Report >> Appendix >> S",,76,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p76__scope_3__0650,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"Insurance Sustainability Accounting Standard Code/Metric 2024 Response Financed Emissions FN-IN-410c.1, Absolute gross financed emissions, disaggregated by (1) Scope 1, (2) Scope 2 and (3) Scope 3 2024 Sustainability Report >> Appendix >> S",,76,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p105__scope_1__0651,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,rcentage of Employees Participating in Annual MyVoice Survey 84% 85% 85% 83% Percentage of Employees Indicating a Favorable Response to “How happy are you working at MetLife?” 83% 82% 78% 78% Environmental Data1 2030 Interim Targets (set in,,105,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p105__scope_1__0652,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,rcentage of Employees Participating in Annual MyVoice Survey 84% 85% 85% 83% Percentage of Employees Indicating a Favorable Response to “How happy are you working at MetLife?” 83% 82% 78% 78% Environmental Data1 2030 Interim Targets (set in,,105,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p105__scope_1__0653,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,rcentage of Employees Participating in Annual MyVoice Survey 84% 85% 85% 83% Percentage of Employees Indicating a Favorable Response to “How happy are you working at MetLife?” 83% 82% 78% 78% Environmental Data1 2030 Interim Targets (set in,,105,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_1__0654,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_1__0655,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_1__0656,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 1,范围1,Direct emissions,直接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_2__0657,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,,,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_2__0658,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_2__0659,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_3__0660,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_3__0661,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r202_metlife__20240__sustainabilityreport__p108__scope_3__0662,r202_metlife__20240__sustainabilityreport,r202_metlife,美国大都会集团,METLIFE,202,r202_metlife,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,,,Report disclosure,报告披露,Location-based,位置法,,,Explicit mention,原文明确提及,"Environmental Data MetLife’s GA Investment Portfolio Real Estate GHG Financed Emissions (metric tons CO2e)1 2023 2022 2019 2023 Change from 2019 Absolute Financed Emissions (location-based)—Scope 1 2,326 2,327 1,892 23 % Absolute Financed E",,108,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_1__0663,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 1,范围1,Direct emissions,直接排放,,,,,,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_1__0664,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_1__0665,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_1__0666,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_2__0667,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,,,,,,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_2__0668,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,6,Category 6,类别6 商务差旅,Fugitive emissions,散逸性排放,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_2__0669,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p63__scope_2__0670,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 2,范围2,Indirect energy emissions,能源间接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,Operational control,运营控制边界,Explicit mention,原文明确提及,"operational control approach. Reported Scope 1 emissions are from activities for which the Group is responsible, including those generated from gas and oil used in buildings, emissions from fuels used in UK company owned vehicles used for b",,63,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p124__scope_1__0671,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,Business travel,商务差旅,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"sment of how effectively we are serving customers across our brands, products and services. Reducing operational carbon emissions • A 30 per cent reduction has been achieved in 2024 from our 2018/19 baseline. The Group continues to make goo",,124,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p124__scope_1__0672,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 1,范围1,Direct emissions,直接排放,6,Category 6,类别6 商务差旅,,,,,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"sment of how effectively we are serving customers across our brands, products and services. Reducing operational carbon emissions • A 30 per cent reduction has been achieved in 2024 from our 2018/19 baseline. The Group continues to make goo",,124,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p37__inventory__0673,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,,,,,,,,Process emissions,过程排放,,,Assurance,鉴证,,,,,Explicit mention,原文明确提及,"d to ensure open challenge and enable effective Board engagement and decision making 06 Three lines of defence • • The three lines of defence model defines the responsibilities and accountabilities for risk management, with effective indepe",,37,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p41__inventory__0674,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,,,,,,,,Process emissions,过程排放,,,Assurance,鉴证,,,,,Explicit mention,原文明确提及,management and act as an enabler to drive strategic developments of AI and machine learning in a safe way. Key mitigating actions Enhancement of the model risk management framework for managing and mitigating model risk within the Group Est,,41,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p44__inventory__0675,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,,,,,15,Category 15,类别15 投资,,,,,Assurance,鉴证,,,,,Explicit mention,原文明确提及,"surance, Pensions & Investments (IP&I) including a commitment to increase digitisation across customer journeys In May, the Board considered the Group ’s focus to deepen customer relationships both across the Group and within IP&I and the p",,44,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p51__inventory__0676,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,,,,,,,,,,Estimated data,估算数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,tements’ section; and (ii) the ‘sustainability metrics basis of reporting’ which details how our metrics are calculated. This can be found on our website . Empowering our customers According to Policy in Practice households across the UK ar,,51,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p60__scope_3__0677,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,,,,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ensure there is a supportive external environment to facilitate transition. Sustainable farming and food The agriculture sector is responsible for 12 per cent1,2 of UK emissions and 29.9 per cent of Bank financed emissions. Unlike other sys",,60,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p60__scope_3__0678,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Financed emissions,投融资排放,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ensure there is a supportive external environment to facilitate transition. Sustainable farming and food The agriculture sector is responsible for 12 per cent1,2 of UK emissions and 29.9 per cent of Bank financed emissions. Unlike other sys",,60,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p60__scope_3__0679,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,Value-chain activities,价值链活动,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ensure there is a supportive external environment to facilitate transition. Sustainable farming and food The agriculture sector is responsible for 12 per cent1,2 of UK emissions and 29.9 per cent of Bank financed emissions. Unlike other sys",,60,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p60__scope_3__0680,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,Scope 3,范围3,Other indirect emissions,其他间接排放,15,Category 15,类别15 投资,,,Derived data,推导数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,"ensure there is a supportive external environment to facilitate transition. Sustainable farming and food The agriculture sector is responsible for 12 per cent1,2 of UK emissions and 29.9 per cent of Bank financed emissions. Unlike other sys",,60,seed_batch_05,medium
batch_05,batch_05__r204_lloydsbankinggroup__20240__annualreport__p62__inventory__0681,r204_lloydsbankinggroup__20240__annualreport,r204_lloydsbankinggroup,英国劳埃德银行集团,LLOYDS BANKING GROUP,204,r204_lloydsbankinggroup,company,,,,,,,,,,Secondary data,次级数据,Report disclosure,报告披露,,,,,Explicit mention,原文明确提及,supply chain emissions have been calculated using supplier emissions disclosure data where possible which is supplemented with CEDA carbon factors when we are unable to draw on supplier emissions. Our numbers were restated in 2024 to accoun,,62,seed_batch_05,medium
