queue_id,company_id,world500_rank,company_name_en,report_id,inventory_year,financial_subsector,cat15_disclosure_status,pcaf_standard_mentioned,financed_or_facilitated_or_insured,asset_class,portfolio_segment,absolute_emissions_mtco2e,intensity_value,intensity_unit,attribution_factor,exposure_amount,evic_or_enterprise_value,pcaf_data_quality_score,coverage_percent,scope_included,evidence_page,source_file,review_decision,reviewer_note,confidence_level
pcaf_cat15_00364,r232_industrialbank,232,INDUSTRIAL BANK,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00365,r232_industrialbank,232,INDUSTRIAL BANK,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00366,r232_industrialbank,232,INDUSTRIAL BANK,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00367,r244_allstate,244,ALLSTATE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00368,r244_allstate,244,ALLSTATE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00369,r244_allstate,244,ALLSTATE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00370,r244_allstate,244,ALLSTATE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00371,r244_allstate,244,ALLSTATE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00372,r244_allstate,244,ALLSTATE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00373,r245_assicurazionigenerali,245,ASSICURAZIONI GENERALI,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00374,r245_assicurazionigenerali,245,ASSICURAZIONI GENERALI,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00375,r245_assicurazionigenerali,245,ASSICURAZIONI GENERALI,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00376,r245_assicurazionigenerali,245,ASSICURAZIONI GENERALI,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00377,r245_assicurazionigenerali,245,ASSICURAZIONI GENERALI,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00378,r245_assicurazionigenerali,245,ASSICURAZIONI GENERALI,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00379,r252_bancobradesco,252,BANCO BRADESCO,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00380,r252_bancobradesco,252,BANCO BRADESCO,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00381,r252_bancobradesco,252,BANCO BRADESCO,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00382,r252_bancobradesco,252,BANCO BRADESCO,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00383,r252_bancobradesco,252,BANCO BRADESCO,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00384,r252_bancobradesco,252,BANCO BRADESCO,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00385,r254_nationwide,254,NATIONWIDE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00386,r254_nationwide,254,NATIONWIDE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00387,r254_nationwide,254,NATIONWIDE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00388,r254_nationwide,254,NATIONWIDE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00389,r254_nationwide,254,NATIONWIDE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00390,r254_nationwide,254,NATIONWIDE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00391,r260_newyorklifeinsurance,260,NEW YORK LIFE INSURANCE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00392,r260_newyorklifeinsurance,260,NEW YORK LIFE INSURANCE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00393,r260_newyorklifeinsurance,260,NEW YORK LIFE INSURANCE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00394,r260_newyorklifeinsurance,260,NEW YORK LIFE INSURANCE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00395,r260_newyorklifeinsurance,260,NEW YORK LIFE INSURANCE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00396,r260_newyorklifeinsurance,260,NEW YORK LIFE INSURANCE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00397,r266_prudentialfinancial,266,PRUDENTIAL FINANCIAL,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00398,r266_prudentialfinancial,266,PRUDENTIAL FINANCIAL,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00399,r266_prudentialfinancial,266,PRUDENTIAL FINANCIAL,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00400,r266_prudentialfinancial,266,PRUDENTIAL FINANCIAL,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00401,r266_prudentialfinancial,266,PRUDENTIAL FINANCIAL,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00402,r266_prudentialfinancial,266,PRUDENTIAL FINANCIAL,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00403,r280_libertymutualinsurancegroup,280,LIBERTY MUTUAL INSURANCE GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00404,r280_libertymutualinsurancegroup,280,LIBERTY MUTUAL INSURANCE GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00405,r280_libertymutualinsurancegroup,280,LIBERTY MUTUAL INSURANCE GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00406,r280_libertymutualinsurancegroup,280,LIBERTY MUTUAL INSURANCE GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00407,r280_libertymutualinsurancegroup,280,LIBERTY MUTUAL INSURANCE GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00408,r280_libertymutualinsurancegroup,280,LIBERTY MUTUAL INSURANCE GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00409,r281_bankofnovascotia,281,BANK OF NOVA SCOTIA,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00410,r281_bankofnovascotia,281,BANK OF NOVA SCOTIA,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00411,r281_bankofnovascotia,281,BANK OF NOVA SCOTIA,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00412,r281_bankofnovascotia,281,BANK OF NOVA SCOTIA,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00413,r281_bankofnovascotia,281,BANK OF NOVA SCOTIA,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00414,r281_bankofnovascotia,281,BANK OF NOVA SCOTIA,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00415,r283_intesasanpaolo,283,INTESA SANPAOLO,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00416,r283_intesasanpaolo,283,INTESA SANPAOLO,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00417,r283_intesasanpaolo,283,INTESA SANPAOLO,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00418,r283_intesasanpaolo,283,INTESA SANPAOLO,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00419,r283_intesasanpaolo,283,INTESA SANPAOLO,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00420,r283_intesasanpaolo,283,INTESA SANPAOLO,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00421,r287_tokiomarineholdings,287,TOKIO MARINE HOLDINGS,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00422,r287_tokiomarineholdings,287,TOKIO MARINE HOLDINGS,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00423,r287_tokiomarineholdings,287,TOKIO MARINE HOLDINGS,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00424,r287_tokiomarineholdings,287,TOKIO MARINE HOLDINGS,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00425,r287_tokiomarineholdings,287,TOKIO MARINE HOLDINGS,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00426,r287_tokiomarineholdings,287,TOKIO MARINE HOLDINGS,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00427,r292_shanghaipudongdevelopmentbank,292,SHANGHAI PUDONG DEVELOPMENT BANK,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00428,r292_shanghaipudongdevelopmentbank,292,SHANGHAI PUDONG DEVELOPMENT BANK,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00429,r292_shanghaipudongdevelopmentbank,292,SHANGHAI PUDONG DEVELOPMENT BANK,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00430,r292_shanghaipudongdevelopmentbank,292,SHANGHAI PUDONG DEVELOPMENT BANK,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00431,r292_shanghaipudongdevelopmentbank,292,SHANGHAI PUDONG DEVELOPMENT BANK,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00432,r292_shanghaipudongdevelopmentbank,292,SHANGHAI PUDONG DEVELOPMENT BANK,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00433,r294_bankofmontreal,294,BANK OF MONTREAL,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00434,r294_bankofmontreal,294,BANK OF MONTREAL,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00435,r294_bankofmontreal,294,BANK OF MONTREAL,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00436,r294_bankofmontreal,294,BANK OF MONTREAL,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00437,r294_bankofmontreal,294,BANK OF MONTREAL,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00438,r294_bankofmontreal,294,BANK OF MONTREAL,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00439,r296_kb金融集团,296,KB金融集团,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00440,r296_kb金融集团,296,KB金融集团,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00441,r296_kb金融集团,296,KB金融集团,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00442,r296_kb金融集团,296,KB金融集团,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00443,r296_kb金融集团,296,KB金融集团,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00444,r296_kb金融集团,296,KB金融集团,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00445,r301_swissre,301,SWISS RE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00446,r301_swissre,301,SWISS RE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00447,r301_swissre,301,SWISS RE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00448,r301_swissre,301,SWISS RE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00449,r301_swissre,301,SWISS RE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00450,r301_swissre,301,SWISS RE,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00451,r302_chubb,302,CHUBB,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00452,r302_chubb,302,CHUBB,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00453,r302_chubb,302,CHUBB,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00454,r302_chubb,302,CHUBB,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00455,r302_chubb,302,CHUBB,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00456,r302_chubb,302,CHUBB,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00457,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00458,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00459,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00460,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00461,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00462,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00463,r306_hdfc银行,306,HDFC银行,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00464,r306_hdfc银行,306,HDFC银行,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00465,r306_hdfc银行,306,HDFC银行,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00466,r306_hdfc银行,306,HDFC银行,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00467,r306_hdfc银行,306,HDFC银行,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00468,r306_hdfc银行,306,HDFC银行,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00469,r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00470,r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00471,r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00472,r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00473,r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00474,r312_landesbankbadenwürttemberg,312,LANDESBANK BADEN-WÜRTTEMBERG,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00475,r313_exor集团,313,EXOR,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00476,r313_exor集团,313,EXOR,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00477,r313_exor集团,313,EXOR,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00478,r313_exor集团,313,EXOR,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00479,r313_exor集团,313,EXOR,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00480,r313_exor集团,313,EXOR,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00481,r315_unicreditgroup,315,UNICREDIT GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00482,r315_unicreditgroup,315,UNICREDIT GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00483,r315_unicreditgroup,315,UNICREDIT GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00484,r315_unicreditgroup,315,UNICREDIT GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00485,r315_unicreditgroup,315,UNICREDIT GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00486,r315_unicreditgroup,315,UNICREDIT GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00487,r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00488,r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00489,r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00490,r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00491,r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00492,r323_anzgroupholdings,323,ANZ GROUP HOLDINGS,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00493,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00494,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00495,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00496,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00497,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00498,r324_americaninternationalgroup,324,AMERICAN INTERNATIONAL GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00499,r327_talanx公司,327,Talanx,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00500,r327_talanx公司,327,Talanx,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00501,r327_talanx公司,327,Talanx,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00502,r327_talanx公司,327,Talanx,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00503,r327_talanx公司,327,Talanx,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00504,r327_talanx公司,327,Talanx,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00505,r331_chinapacificinsurancegroup,331,CHINA PACIFIC INSURANCE (GROUP),,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00506,r331_chinapacificinsurancegroup,331,CHINA PACIFIC INSURANCE (GROUP),,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00507,r331_chinapacificinsurancegroup,331,CHINA PACIFIC INSURANCE (GROUP),,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00508,r331_chinapacificinsurancegroup,331,CHINA PACIFIC INSURANCE (GROUP),,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00509,r331_chinapacificinsurancegroup,331,CHINA PACIFIC INSURANCE (GROUP),,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00510,r331_chinapacificinsurancegroup,331,CHINA PACIFIC INSURANCE (GROUP),,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00511,r333_tiaa,333,TIAA,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00512,r333_tiaa,333,TIAA,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00513,r333_tiaa,333,TIAA,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00514,r333_tiaa,333,TIAA,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00515,r333_tiaa,333,TIAA,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00516,r333_tiaa,333,TIAA,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00517,r334_caixaeconômicafederal,334,CAIXA ECONÔMICA FEDERAL,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00518,r334_caixaeconômicafederal,334,CAIXA ECONÔMICA FEDERAL,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00519,r334_caixaeconômicafederal,334,CAIXA ECONÔMICA FEDERAL,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00520,r334_caixaeconômicafederal,334,CAIXA ECONÔMICA FEDERAL,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00521,r334_caixaeconômicafederal,334,CAIXA ECONÔMICA FEDERAL,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00522,r334_caixaeconômicafederal,334,CAIXA ECONÔMICA FEDERAL,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00523,r337_créditmutuelgroup,337,CRÉDIT MUTUEL GROUP,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00524,r337_créditmutuelgroup,337,CRÉDIT MUTUEL GROUP,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00525,r337_créditmutuelgroup,337,CRÉDIT MUTUEL GROUP,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00526,r337_créditmutuelgroup,337,CRÉDIT MUTUEL GROUP,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00527,r337_créditmutuelgroup,337,CRÉDIT MUTUEL GROUP,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00528,r337_créditmutuelgroup,337,CRÉDIT MUTUEL GROUP,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00529,r338_msandad保险集团控股有限公司,338,MS&AD保险集团控股有限公司,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00530,r338_msandad保险集团控股有限公司,338,MS&AD保险集团控股有限公司,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00531,r338_msandad保险集团控股有限公司,338,MS&AD保险集团控股有限公司,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00532,r338_msandad保险集团控股有限公司,338,MS&AD保险集团控股有限公司,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00533,r338_msandad保险集团控股有限公司,338,MS&AD保险集团控股有限公司,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00534,r338_msandad保险集团控股有限公司,338,MS&AD保险集团控股有限公司,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00535,r351_chinaminshengbanking,351,CHINA MINSHENG BANKING,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00536,r351_chinaminshengbanking,351,CHINA MINSHENG BANKING,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00537,r351_chinaminshengbanking,351,CHINA MINSHENG BANKING,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00538,r351_chinaminshengbanking,351,CHINA MINSHENG BANKING,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00539,r351_chinaminshengbanking,351,CHINA MINSHENG BANKING,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
pcaf_cat15_00540,r351_chinaminshengbanking,351,CHINA MINSHENG BANKING,,,,not_assessed,,,project_finance,,,,,,,,,,,,,,,
pcaf_cat15_00541,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,,,,not_assessed,,,business_loans_unlisted_equity,,,,,,,,,,,,,,,
pcaf_cat15_00542,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,,,,not_assessed,,,commercial_real_estate,,,,,,,,,,,,,,,
pcaf_cat15_00543,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,,,,not_assessed,,,listed_equity_corporate_bonds,,,,,,,,,,,,,,,
pcaf_cat15_00544,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,,,,not_assessed,,,mortgages,,,,,,,,,,,,,,,
pcaf_cat15_00545,r359_massachusettsmutuallifeinsurance,359,MASSACHUSETTS MUTUAL LIFE INSURANCE,,,,not_assessed,,,motor_vehicle_loans,,,,,,,,,,,,,,,
