queue_id,priority_rank,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,report_id,report_title,inventory_year,scope3_category_code,scope3_category_en,current_screening_status,current_reported_value_mtco2e,current_evidence_page,missing_or_conflict_type,relevance_basis_en,quantitative_share_percent,source_layer,source_file,review_decision,corrected_value_mtco2e,corrected_status,corrected_evidence_page,reviewer_note,confidence_level
scope3_screen_04471,4471,r299_oracle,299,ORACLE,甲骨文公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04472,4472,r299_oracle,299,ORACLE,甲骨文公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04473,4473,r299_oracle,299,ORACLE,甲骨文公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04474,4474,r299_oracle,299,ORACLE,甲骨文公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04475,4475,r299_oracle,299,ORACLE,甲骨文公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04476,4476,r299_oracle,299,ORACLE,甲骨文公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04477,4477,r299_oracle,299,ORACLE,甲骨文公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04478,4478,r299_oracle,299,ORACLE,甲骨文公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04479,4479,r299_oracle,299,ORACLE,甲骨文公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04480,4480,r299_oracle,299,ORACLE,甲骨文公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04481,4481,r299_oracle,299,ORACLE,甲骨文公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04482,4482,r299_oracle,299,ORACLE,甲骨文公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04483,4483,r299_oracle,299,ORACLE,甲骨文公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04484,4484,r299_oracle,299,ORACLE,甲骨文公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04485,4485,r299_oracle,299,ORACLE,甲骨文公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04486,4486,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04487,4487,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04488,4488,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04489,4489,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04490,4490,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04491,4491,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04492,4492,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04493,4493,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04494,4494,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04495,4495,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04496,4496,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04497,4497,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04498,4498,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04499,4499,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04500,4500,r300_jinchuangroup,300,JINCHUAN GROUP,金川集团股份有限公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04501,4501,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04502,4502,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04503,4503,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04504,4504,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04505,4505,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04506,4506,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04507,4507,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04508,4508,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04509,4509,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04510,4510,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04511,4511,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04512,4512,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04513,4513,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04514,4514,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04515,4515,r301_swissre,301,SWISS RE,瑞士再保险股份有限公司,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04516,4516,r302_chubb,302,CHUBB,安达保险公司,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04517,4517,r302_chubb,302,CHUBB,安达保险公司,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04518,4518,r302_chubb,302,CHUBB,安达保险公司,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04519,4519,r302_chubb,302,CHUBB,安达保险公司,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04520,4520,r302_chubb,302,CHUBB,安达保险公司,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04521,4521,r302_chubb,302,CHUBB,安达保险公司,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04522,4522,r302_chubb,302,CHUBB,安达保险公司,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04523,4523,r302_chubb,302,CHUBB,安达保险公司,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04524,4524,r302_chubb,302,CHUBB,安达保险公司,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04525,4525,r302_chubb,302,CHUBB,安达保险公司,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04526,4526,r302_chubb,302,CHUBB,安达保险公司,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04527,4527,r302_chubb,302,CHUBB,安达保险公司,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04528,4528,r302_chubb,302,CHUBB,安达保险公司,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04529,4529,r302_chubb,302,CHUBB,安达保险公司,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04530,4530,r302_chubb,302,CHUBB,安达保险公司,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04531,4531,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04532,4532,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04533,4533,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04534,4534,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04535,4535,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04536,4536,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04537,4537,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04538,4538,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04539,4539,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04540,4540,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04541,4541,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04542,4542,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04543,4543,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04544,4544,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04545,4545,r303_enterpriseproductspartners公司,303,Enterprise Products Partners公司,Enterprise Products Partners公司,G,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04546,4546,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04547,4547,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04548,4548,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04549,4549,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04550,4550,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04551,4551,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04552,4552,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04553,4553,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04554,4554,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04555,4555,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04556,4556,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04557,4557,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04558,4558,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04559,4559,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04560,4560,r304_capitalonefinancial,304,CAPITAL ONE FINANCIAL,第一资本金融公司,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04561,4561,r305_denso,305,DENSO,电装公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04562,4562,r305_denso,305,DENSO,电装公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04563,4563,r305_denso,305,DENSO,电装公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04564,4564,r305_denso,305,DENSO,电装公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04565,4565,r305_denso,305,DENSO,电装公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04566,4566,r305_denso,305,DENSO,电装公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04567,4567,r305_denso,305,DENSO,电装公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04568,4568,r305_denso,305,DENSO,电装公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04569,4569,r305_denso,305,DENSO,电装公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04570,4570,r305_denso,305,DENSO,电装公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04571,4571,r305_denso,305,DENSO,电装公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04572,4572,r305_denso,305,DENSO,电装公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04573,4573,r305_denso,305,DENSO,电装公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04574,4574,r305_denso,305,DENSO,电装公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04575,4575,r305_denso,305,DENSO,电装公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04576,4576,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04577,4577,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04578,4578,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04579,4579,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04580,4580,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04581,4581,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04582,4582,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04583,4583,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04584,4584,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04585,4585,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04586,4586,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04587,4587,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04588,4588,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04589,4589,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04590,4590,r306_hdfc银行,306,HDFC银行,HDFC银行,J,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04591,4591,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04592,4592,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04593,4593,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04594,4594,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04595,4595,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04596,4596,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,6,Category 6 Business travel,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04597,4597,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,7,Category 7 Employee commuting,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04598,4598,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,8,Category 8 Upstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04599,4599,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,9,Category 9 Downstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04600,4600,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,10,Category 10 Processing of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04601,4601,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,11,Category 11 Use of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04602,4602,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,12,Category 12 End-of-life treatment of sold products,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04603,4603,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,13,Category 13 Downstream leased assets,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04604,4604,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,14,Category 14 Franchises,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04605,4605,r307_chinanationalbuildingmaterialgroup,307,CHINA NATIONAL BUILDING MATERIAL GROUP,中国建材集团有限公司,C,,,,15,Category 15 Investments,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04606,4606,r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,I,,,,1,Category 1 Purchased goods and services,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04607,4607,r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,I,,,,2,Category 2 Capital goods,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04608,4608,r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,I,,,,3,Category 3 Fuel- and energy-related activities,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04609,4609,r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,I,,,,4,Category 4 Upstream transportation and distribution,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
scope3_screen_04610,4610,r308_veoliaenvironnement,308,VEOLIA ENVIRONNEMENT,法国威立雅环境集团,I,,,,5,Category 5 Waste generated in operations,not_assessed,,,missing_screening_status,,,missing_screening,,,,,,,
