company_id,company_name_en,company_name_zh,rank,world500_rank,source_file,source_path,page,snippet_or_recognition_basis,snippet_en,snippet_zh,recognition_basis_en,recognition_basis_zh,acceptance_status,acceptance_status_en,acceptance_status_zh,recommended_action,candidate_review_bucket,candidate_kind,fact_type,scope_en,scope_zh,scope3_category_code,scope3_category_en,scope3_category_zh,basis_en,boundary_en,value_text,value_numeric,unit,value_mtco2e,confidence_level,review_status,verification_reason_en,verification_reason_zh,candidate_quality,priority_level_en,source_kind,binding_mode,promotion_decision,manual_backfill_target,reviewer_note,candidate_count_for_company
r131_waltdisney,WALT DISNEY,华特迪士尼公司,131,131,华特迪士尼公司-2024-SSI-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\华特迪士尼公司-2024-SSI-Report.pdf,28,"...22 NR NR Category 13 Downstream Leased Assets18 In Progress 70,364 77,697 NR NR Category 14 Franchises9, 11, 12, 14, 19, 20 In Progress 2,538,039 2,156,653 NR NR Category 15 Investments9 In Progress 40,354 38,631 NR NR 2024 2023 2022 2021 2","...22 NR NR Category 13 Downstream Leased Assets18 In Progress 70,364 77,697 NR NR Category 14 Franchises9, 11, 12, 14, 19, 20 In Progress 2,538,039 2,156,653 NR NR Category 15 Investments9 In Progress 40,354 38,631 NR NR 2024 2023 2022 2021 2","...ory 13 Downstream Leased Assets18 In Progress 70,364 77,697 NR NR Category 14 Franchises9, 11, 12, 14, 19, 20 In Progress 2,538,039 2,156,653 NR NR Category 15 Investments9 In Progress 40,354 38...",Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,14,Category 14 Franchises,类别14 特许经营,,,11,1.1e-05,tCO2e,1.1e-05,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,2
r133_delltechnologies,DELL TECHNOLOGIES,戴尔科技公司,133,133,DELL中国delltechnologies-esg-fy24-performance-metrics.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\DELL中国delltechnologies-esg-fy24-performance-metrics.pdf,2,"... on reducing direct and indirect emissions in areas with the largest opportunity for impact. Scope 1 and scope 2 market-based greenhouse gas (GHG) emissions MT CO2e 203,700 199,100 172,400 From FY23 to FY24 our scopes 1 and 2 (market-based) emissions decreased by 26,700 metric to","... on reducing direct and indirect emissions in areas with the largest opportunity for impact. Scope 1 and scope 2 market-based greenhouse gas (GHG) emissions MT CO2e 203,700 199,100 172,400 From FY23 to FY24 our scopes 1 and 2 (market-based) emissions decreased by 26,700 metric to","...and indirect emissions in areas with the largest opportunity for impact. Scope 1 and scope 2 market-based greenhouse gas (GHG) emissions MT CO2e 203,700 199,100 172,400 From FY23 to FY24 our scopes 1 and 2 (market-...",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 1,范围1,,,,Market-Based,,"203,700",0.2037,tCO2e,0.2037,,review_required,combined Scope 1 + Scope 2 total cannot be used as a single-scope value,Scope 1 + Scope 2 合计值不能作为单一 Scope 数值采信,high,high,report_page_anchor,table_column_anchor,,manual_emissions.csv,,2
r133_delltechnologies,DELL TECHNOLOGIES,戴尔科技公司,133,133,DELL中国delltechnologies-esg-fy24-performance-metrics.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\DELL中国delltechnologies-esg-fy24-performance-metrics.pdf,2,"... direct and indirect emissions in areas with the largest opportunity for impact. Scope 1 and scope 2 market-based greenhouse gas (GHG) emissions MT CO2e 203,700 199,100 172,400 From FY23 to FY24 our scopes 1 and 2 (market-based) emissions decreased by 26,700 metric tons of CO2e (","... direct and indirect emissions in areas with the largest opportunity for impact. Scope 1 and scope 2 market-based greenhouse gas (GHG) emissions MT CO2e 203,700 199,100 172,400 From FY23 to FY24 our scopes 1 and 2 (market-based) emissions decreased by 26,700 metric tons of CO2e (","... emissions in areas with the largest opportunity for impact. Scope 1 and scope 2 market-based greenhouse gas (GHG) emissions MT CO2e 203,700 199,100 172,400 From FY23 to FY24 our scopes 1 and 2 (market-based) emiss...",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 2,范围2,,,,Market-Based,,"199,100",0.1991,tCO2e,0.1991,,review_required,combined Scope 1 + Scope 2 total cannot be used as a single-scope value,Scope 1 + Scope 2 合计值不能作为单一 Scope 数值采信,high,high,report_page_anchor,table_column_anchor,,manual_emissions.csv,,2
r145_siemens,SIEMENS,西门子,145,145,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,85,"...how challenging it will be to reduce emissions while at the same time serving our customers. Scope 1 & 2 In fiscal year 2024, our Scope 1 and 2 emissions increased by around 9% or 17 metric tons, resulting in a Scope 1 and 2 intensity of 5.71×10-6 t CO2e/€ of revenue in 2024 comp","...how challenging it will be to reduce emissions while at the same time serving our customers. Scope 1 & 2 In fiscal year 2024, our Scope 1 and 2 emissions increased by around 9% or 17 metric tons, resulting in a Scope 1 and 2 intensity of 5.71×10-6 t CO2e/€ of revenue in 2024 comp","...ill be to reduce emissions while at the same time serving our customers. Scope 1 & 2 In fiscal year 2024, our Scope 1 and 2 emissions increased by around 9% or 17 metric tons, resulting in a Scope 1 and 2 intensity...",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 1,范围1,,,,,,22,2.2e-05,tCO2e,2.2e-05,,review_required,missing or too-small normalized MtCO2e value; context appears to be baseline/target/progress rather than inventory value,缺少有效的 MtCO2e 折算值；上下文像基准/目标/进度值，不是清单排放值,high,high,report_page_scan,table_column_anchor,,manual_emissions.csv,,1
r166_vinci,VINCI,万喜集团,166,166,VINCI-2024_workforce_related_environmental_and_social_information.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\VINCI-2024_workforce_related_environmental_and_social_information.pdf,31,"...41 Indirect greenhouse gas emissions In 2019, the baseline year, VINCI’s indirect emissions (Scope 3), adjusted for acquisitions and disposals over the period, totalled approximately 49 million tonnes of CO2 (adjusted for acquisitions and disposals). At 31 December 2024, the Grou","...41 Indirect greenhouse gas emissions In 2019, the baseline year, VINCI’s indirect emissions (Scope 3), adjusted for acquisitions and disposals over the period, totalled approximately 49 million tonnes of CO2 (adjusted for acquisitions and disposals). At 31 December 2024, the Grou","...se gas emissions In 2019, the baseline year, VINCI’s indirect emissions (Scope 3), adjusted for acquisitions and disposals over the period, totalled approximately 49 million tonnes of CO2 (adjusted for acquisitions...",Scope sentence/table extraction with explicit unit binding,Scope 句式抽取，要求显式单位绑定,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 3,范围3,,,,,,49,,million tonnes of CO2,,,review_required,candidate quality is not high; unit cannot be normalized to CO2e; value is not bound by a stable table/year anchor; context appears to be baseline/target/progress rather than inventory value,候选质量不是 high；单位不能稳定折算为 CO2e；数值缺少稳定的表格/年份锚定；上下文像基准/目标/进度值，不是清单排放值,medium,medium,report_page_scan,sentence_unit_binding,,manual_emissions.csv,,1
r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,168,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,56,"...Revenue GHG Emissions Intensity tCO2e per millions in revenue 2.0 2.3 2.4 3.8 Scope 1 and 2 (Market-Based)2 Scope 14 tCO2e 39,292 40,346 43,707 52,628 Scope 25,6 tCO2e 5,350 6,930 6,977 8,100 Total Scope 1 and 2 tCO2e P erformance indicators for which EY provided a limited level ","...Revenue GHG Emissions Intensity tCO2e per millions in revenue 2.0 2.3 2.4 3.8 Scope 1 and 2 (Market-Based)2 Scope 14 tCO2e 39,292 40,346 43,707 52,628 Scope 25,6 tCO2e 5,350 6,930 6,977 8,100 Total Scope 1 and 2 tCO2e P erformance indicators for which EY provided a limited level ","...s Intensity tCO2e per millions in revenue 2.0 2.3 2.4 3.8 Scope 1 and 2 (Market-Based)2 Scope 14 tCO2e 39,292 40,346 43,707 52,628 Scope 25,6 tCO2e 5,350 6,930 6,977 8,100 Total Scope 1 and 2 tCO2e P erformance ind...",Scope year-table row anchoring within the matched report,在已匹配报告整页年份表中进行 Scope 行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 2,范围2,,,,Market-Based,,"5,350",0.00535,tCO2e,0.00535,,review_required,missing or too-small normalized MtCO2e value; context appears to be baseline/target/progress rather than inventory value,缺少有效的 MtCO2e 折算值；上下文像基准/目标/进度值，不是清单排放值,high,high,report_page_anchor,year_table_row_anchor,,manual_emissions.csv,,1
r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,189,189,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,115,"...ive plans to reduce these emissions. 3 Baseline 2023: Scope 1 and scope 2 - 18,738 tCO2e and Scope 3 - 38,263 tCO2e. Message from the CEO Sustainability in business Environmental Social Governance ESG Report 2024 | Itaú Unibanco Holding S.A 115","...ive plans to reduce these emissions. 3 Baseline 2023: Scope 1 and scope 2 - 18,738 tCO2e and Scope 3 - 38,263 tCO2e. Message from the CEO Sustainability in business Environmental Social Governance ESG Report 2024 | Itaú Unibanco Holding S.A 115","...these emissions. 3 Baseline 2023: Scope 1 and scope 2 - 18,738 tCO2e and Scope 3 - 38,263 tCO2e. Message from the CEO Sustainability in business Environmental Social Governance ESG Report 2024 | Itaú Unibanco Holdi...",Scope sentence/table extraction with explicit unit binding,Scope 句式抽取，要求显式单位绑定,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 3,范围3,,,,,,"38,263",0.038263,tCO2e,0.038263,,review_required,value is not bound by a stable table/year anchor; context appears to be baseline/target/progress rather than inventory value,数值缺少稳定的表格/年份锚定；上下文像基准/目标/进度值，不是清单排放值,high,high,report_page_scan,sentence_unit_binding,,manual_emissions.csv,,1
r195_americanexpress,AMERICAN EXPRESS,美国运通公司,195,195,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,67,"...e globally managed facility footprint in 2023 and 2022, respectively. 6 Scope 3 Category 6 Business Travel represents emissions associated with employee business travel including third-party air, rail, rental cars, and hotel stays; it does ","...e globally managed facility footprint in 2023 and 2022, respectively. 6 Scope 3 Category 6 Business Travel represents emissions associated with employee business travel including third-party air, rail, rental cars, and hotel stays; it does ","...aged facility footprint in 2023 and 2022, respectively. 6 Scope 3 Category 6 Business Travel represents emissions associated with employee business travel including third-party air, rail, rental...",Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope3_category_value_candidate,scope3_category_value,,,6,Category 6 Business travel,类别6 商务差旅,,,6,6e-06,tCO2e,6e-06,,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,report_page_scan,scope3_row_anchor,,manual_scope3_screening.csv_or_category_value_backfill,,3
r195_americanexpress,AMERICAN EXPRESS,美国运通公司,195,195,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,67,"Greenhouse Gas Emissions7 Scope 1 - Direct MTCO2e 28,952 21,756 Scope 2 - Indirect (Location-Based) MTCO2e 93,687 85,188 Scope 2 - Indirect (Market-Based)4 MTCO2e 2,269 2,266 Scope 3 Category 5: Waste Generated in Operations5 MTCO2e 807 569 Category 6: Business Travel6 MTCO2e 18,","Greenhouse Gas Emissions7 Scope 1 - Direct MTCO2e 28,952 21,756 Scope 2 - Indirect (Location-Based) MTCO2e 93,687 85,188 Scope 2 - Indirect (Market-Based)4 MTCO2e 2,269 2,266 Scope 3 Category 5: Waste Generated in Operations5 MTCO2e 807 569 Category 6: Business Travel6 MTCO2e 18,","Greenhouse Gas Emissions7 Scope 1 - Direct MTCO2e 28,952 21,756 Scope 2 - Indirect (Location-Based) MTCO2e 93,687 85,188 Scope 2 - Indirect (Market-Based)4 MTCO2e 2,269 2,266 Scope 3 Category 5: Waste Generated in Operat",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 2,范围2,,,,Market-Based,,569,0.000569,tCO2e,0.000569,,review_required,missing or too-small normalized MtCO2e value,缺少有效的 MtCO2e 折算值,high,high,report_page_scan,table_column_anchor,,manual_emissions.csv,,3
r195_americanexpress,AMERICAN EXPRESS,美国运通公司,195,195,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,67,"... (Location-Based) MTCO2e 93,687 85,188 Scope 2 - Indirect (Market-Based)4 MTCO2e 2,269 2,266 Scope 3 Category 5: Waste Generated in Operations5 MTCO2e 807 569 Category 6: Business Travel6 MTCO2e 18,064 11,454 Total Greenhouse Gas Emissions7 Total Scope 1 & 2 (Location-Based) Emis","... (Location-Based) MTCO2e 93,687 85,188 Scope 2 - Indirect (Market-Based)4 MTCO2e 2,269 2,266 Scope 3 Category 5: Waste Generated in Operations5 MTCO2e 807 569 Category 6: Business Travel6 MTCO2e 18,064 11,454 Total Greenhouse Gas Emissions7 Total Scope 1 & 2 (Location-Based) Emis","...CO2e 93,687 85,188 Scope 2 - Indirect (Market-Based)4 MTCO2e 2,269 2,266 Scope 3 Category 5: Waste Generated in Operations5 MTCO2e 807 569 Category 6: Business Travel6 MTCO2e 18,064 11,454 Total Greenhouse Gas Emis...",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 3,范围3,,,,,,6,6e-06,tCO2e,6e-06,,review_required,missing or too-small normalized MtCO2e value; category-specific or combined Scope 3 value cannot be used as total Scope 3,缺少有效的 MtCO2e 折算值；Scope 3 类别项或 Scope 1/2/3 合计项不能作为 Scope 3 总量采信,high,high,report_page_scan,table_column_anchor,,manual_emissions.csv,,3
r198_wilmarinternational,WILMAR INTERNATIONAL,丰益国际,198,198,24_0151_wilmar_2024_sr-v7-27-may.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\24_0151_wilmar_2024_sr-v7-27-may.pdf,25,"...ar’s emissions arise from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tCO2e) from land use change. Given t","...ar’s emissions arise from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tCO2e) from land use change. Given t","... from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0....",Scope table column anchoring with header-bound unit; boundary cue: Operational control boundary,Scope 表格列锚定，并绑定表头单位；边界线索：运营控制边界,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 1,范围1,,,,Market-Based,Operational control boundary,12.3,1.23e-05,tCO2e,1.23e-05,,review_required,missing or too-small normalized MtCO2e value; combined Scope 1 + Scope 2 total cannot be used as a single-scope value,缺少有效的 MtCO2e 折算值；Scope 1 + Scope 2 合计值不能作为单一 Scope 数值采信,high,high,report_page_anchor,table_column_anchor,,manual_emissions.csv,,2
r198_wilmarinternational,WILMAR INTERNATIONAL,丰益国际,198,198,24_0151_wilmar_2024_sr-v7-27-may.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\24_0151_wilmar_2024_sr-v7-27-may.pdf,25,"...ns arise from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tCO2e) from land use change. Given the decrease ","...ns arise from our factories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tCO2e) from land use change. Given the decrease ","...ctories and upstream palm oil operations. In 2024, our total Scope 1 and Scope 2 (market-based) GHG emissions8 were 12.3 million tCO2e (2023: 12.8 million tCO2e^), including 0.5 million tCO2e9 (2023: 0.6 million tC...",Scope table column anchoring with header-bound unit; boundary cue: Operational control boundary,Scope 表格列锚定，并绑定表头单位；边界线索：运营控制边界,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 2,范围2,,,,Market-Based,Operational control boundary,12.8,1.28e-05,tCO2e,1.28e-05,,review_required,missing or too-small normalized MtCO2e value; combined Scope 1 + Scope 2 total cannot be used as a single-scope value,缺少有效的 MtCO2e 折算值；Scope 1 + Scope 2 合计值不能作为单一 Scope 数值采信,high,high,report_page_anchor,table_column_anchor,,manual_emissions.csv,,2
r201_koreaelectricpower,KOREA ELECTRIC POWER,韩国电力公司,201,201,(KEPCO)2024SustainabilityReport_Eng.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\(KEPCO)2024SustainabilityReport_Eng.pdf,149,"...2021 2022 2023 KEPCO GHG emissions Scope 1 (direct emissions) tCO2eq 799,047 706,644 649,356 Scope 2 (indirect emissions) tCO2eq 210,820 221,251 221,275 Scope 3 (all other indirect emissions) tCO2eq 220,002,720 214,273,227 194,127,327 GHG emissions reduction (reduction from previ","...2021 2022 2023 KEPCO GHG emissions Scope 1 (direct emissions) tCO2eq 799,047 706,644 649,356 Scope 2 (indirect emissions) tCO2eq 210,820 221,251 221,275 Scope 3 (all other indirect emissions) tCO2eq 220,002,720 214,273,227 194,127,327 GHG emissions reduction (reduction from previ","... GHG emissions Scope 1 (direct emissions) tCO2eq 799,047 706,644 649,356 Scope 2 (indirect emissions) tCO2eq 210,820 221,251 221,275 Scope 3 (all other indirect emissions) tCO2eq 220,002,720 214,273,227 194,127,327...",Scope year-table row anchoring within the matched report,在已匹配报告整页年份表中进行 Scope 行锚定抽取,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 2,范围2,,,,,,0.3,3e-07,tCO2e,3e-07,,review_required,missing or too-small normalized MtCO2e value; context appears to be baseline/target/progress rather than inventory value; Scope 2 method basis is not specified,缺少有效的 MtCO2e 折算值；上下文像基准/目标/进度值，不是清单排放值；Scope 2 未明确市场法/位置法口径,high,high,report_page_anchor,year_table_row_anchor,,manual_emissions.csv,,1
r205_deutschebank,DEUTSCHE BANK,德意志银行,205,205,Deutsche_Bank_Annual_Report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Deutsche_Bank_Annual_Report_2024.pdf,302,"... loan commitment (€ bn) Metric value Dec 31, 2030 Baseline vs. target Oil and Gas (Upstream) Scope 3 IEA NZE MtCO2/y 2021 10.7 23.4 18.0 (23)% Power Generation Scope 1 IEA NZE kgCO2e/MWh 2021 12.4 396 124 (69)% Automotives (Light Duty) Scope 3 IEA NZE gCO2/vkm 2021 7.5 190 77 (59","... loan commitment (€ bn) Metric value Dec 31, 2030 Baseline vs. target Oil and Gas (Upstream) Scope 3 IEA NZE MtCO2/y 2021 10.7 23.4 18.0 (23)% Power Generation Scope 1 IEA NZE kgCO2e/MWh 2021 12.4 396 124 (69)% Automotives (Light Duty) Scope 3 IEA NZE gCO2/vkm 2021 7.5 190 77 (59","...bn) Metric value Dec 31, 2030 Baseline vs. target Oil and Gas (Upstream) Scope 3 IEA NZE MtCO2/y 2021 10.7 23.4 18.0 (23)% Power Generation Scope 1 IEA NZE kgCO2e/MWh 2021 12.4 396 124 (69)% Automotives (Light Duty...",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 3,范围3,,,,,,0.9,,MtCO2,,,review_required,candidate quality is not high; unit cannot be normalized to CO2e; context appears to be baseline/target/progress rather than inventory value,候选质量不是 high；单位不能稳定折算为 CO2e；上下文像基准/目标/进度值，不是清单排放值,medium,medium,report_page_anchor,table_column_anchor,,manual_emissions.csv,,2
r205_deutschebank,DEUTSCHE BANK,德意志银行,205,205,Deutsche_Bank_Annual_Report_2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Deutsche_Bank_Annual_Report_2024.pdf,302,"... loan commitment (€ bn) Metric value Dec 31, 2030 Baseline vs. target Oil and Gas (Upstream) Scope 3 IEA NZE MtCO2/y 2021 10.7 23.4 18.0 (23)% Power Generation Scope 1 IEA NZE kgCO2e/MWh 2021 12.4 396 124 (69)% Automotives (Light Duty) Scope 3 IEA NZE gCO2/vkm 2021 7.5 190 77 (59","... loan commitment (€ bn) Metric value Dec 31, 2030 Baseline vs. target Oil and Gas (Upstream) Scope 3 IEA NZE MtCO2/y 2021 10.7 23.4 18.0 (23)% Power Generation Scope 1 IEA NZE kgCO2e/MWh 2021 12.4 396 124 (69)% Automotives (Light Duty) Scope 3 IEA NZE gCO2/vkm 2021 7.5 190 77 (59","...bn) Metric value Dec 31, 2030 Baseline vs. target Oil and Gas (Upstream) Scope 3 IEA NZE MtCO2/y 2021 10.7 23.4 18.0 (23)% Power Generation Scope 1 IEA NZE kgCO2e/MWh 2021 12.4 396 124 (69)% Automotives (Light Duty...",Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,candidate_pending_review,Candidate value pending manual review,候选值待人工验真,"Manual promotion review only: verify company, report page, year/latest-year column, unit, boundary, scope/category, and original snippet before writing to manual backfill. Do not direct-use this candidate from the queue.",value_and_trace_present,scope_value_candidate,scope_review_candidate,Scope 3,范围3,,,,PCAF financed emissions methodology,,0.9,,MtCO2,,,review_required,candidate quality is not high; unit cannot be normalized to CO2e; context appears to be baseline/target/progress rather than inventory value; Scope 3 financed-emissions context requires PCAF split review,候选质量不是 high；单位不能稳定折算为 CO2e；上下文像基准/目标/进度值，不是清单排放值；Scope 3 投融资排放需要 PCAF 拆分复核,medium,medium,report_page_scan,table_column_anchor,,manual_emissions.csv,,2
