fact_type,direct_use,company_id,company_name_en,company_name_zh,world500_rank,scope_en,scope_zh,scope3_category_code,scope3_category_en,scope3_category_zh,basis_en,basis_zh,boundary_en,boundary_zh,value_text,unit_raw,value_mtco2e,acceptance_tier_code,acceptance_tier_en,acceptance_tier_zh,verification_status,verification_reason_en,verification_reason_zh,candidate_quality,priority_level_en,source_layer,source_kind,binding_mode,evidence_page,source_file,source_path,report_title,extraction_rule_en,extraction_rule_zh,snippet_en,snippet_zh
scope_direct_use,True,r143_byd,BYD,比亚迪股份有限公司,143,Scope 2,范围 2,,,,,,,,,,8.56257474,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,validated_demo,,,,,authoritative_structured,,,127,比亚迪年度可持续报告2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\世界500强10份\世界500强10份\比亚迪年度可持续报告2024.pdf,BYD Sustainability Report 2024,Mt CO2e; energy indirect emissions.,Mt CO2e; energy indirect emissions.,Mt CO2e; energy indirect emissions.,Mt CO2e; energy indirect emissions.
scope_direct_use,True,r143_byd,BYD,比亚迪股份有限公司,143,Scope 2,范围 2,,,,,,,,,,7.511038,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,127,比亚迪年度可持续报告2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\比亚迪年度可持续报告2024.pdf,比亚迪年度可持续报告2024.pdf,"Auto-verified from page 127; value 7,511,038.00 吨CO2e.","从第 127 页自动验真；原始值 7,511,038.00 吨CO2e。","Auto-verified from page 127; value 7,511,038.00 吨CO2e.","从第 127 页自动验真；原始值 7,511,038.00 吨CO2e。"
scope_direct_use,True,r143_byd,BYD,比亚迪股份有限公司,143,Scope 3,范围 3,,,,,,,,,,3.32631249,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,validated_demo,,,,,authoritative_structured,,,127,比亚迪年度可持续报告2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\世界500强10份\世界500强10份\比亚迪年度可持续报告2024.pdf,BYD Sustainability Report 2024,"Mt CO2e; employee travel, commuting, and fuel-and-energy-related activities are disclosed.","Mt CO2e; employee travel, commuting, and fuel-and-energy-related activities are disclosed.","Mt CO2e; employee travel, commuting, and fuel-and-energy-related activities are disclosed.","Mt CO2e; employee travel, commuting, and fuel-and-energy-related activities are disclosed."
scope_direct_use,True,r143_byd,BYD,比亚迪股份有限公司,143,Scope 3,范围 3,,,,,,,,,,0.15897051,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,127,比亚迪年度可持续报告2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\比亚迪年度可持续报告2024.pdf,比亚迪年度可持续报告2024.pdf,"Auto-extracted from page 127; value 158,970.51 吨.","从第 127 页自动抽取；原始值 158,970.51 吨。","Auto-extracted from page 127; value 158,970.51 吨.","从第 127 页自动抽取；原始值 158,970.51 吨。"
scope_review_candidate,False,r145_siemens,SIEMENS,西门子,145,Scope 1,范围1,,,,,,,,22,tCO2e,2.2e-05,C1,C1 explicit numeric candidate with adjacent unit; high-priority review,C1 原文显式数值且单位相邻，高优先复核,review_required,missing or too-small normalized MtCO2e value; context appears to be baseline/target/progress rather than inventory value,缺少有效的 MtCO2e 折算值；上下文像基准/目标/进度值，不是清单排放值,high,high,candidate_scope_numeric,report_page_scan,table_column_anchor,85,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,Scope table column anchoring with header-bound unit,Scope 表格列锚定，并绑定表头单位,"...how challenging it will be to reduce emissions while at the same time serving our customers. Scope 1 & 2 In fiscal year 2024, our Scope 1 and 2 emissions increased by around 9% or 17 metric tons, resulting in a Scope 1 and 2 intensity of 5.71×10-6 t CO2e/€ of revenue in 2024 comp","...ill be to reduce emissions while at the same time serving our customers. Scope 1 & 2 In fiscal year 2024, our Scope 1 and 2 emissions increased by around 9% or 17 metric tons, resulting in a Scope 1 and 2 intensity..."
scope_direct_use,True,r159_boeing,BOEING,波音,159,Scope 2,范围2,,,,Market-Based,市场法,,,,,0.46399999999999997,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,34,2025-boeing-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2025-boeing-sustainability-report.pdf,2025-boeing-sustainability-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2025-boeing-sustainability-report.pdf. PDF page: 34. Reported value: 464,000 tCO2e. Scope 2 reporting method: Market-Based.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。 Scope 2 口径：Market-Based。,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2025-boeing-sustainability-report.pdf. PDF page: 34. Reported value: 464,000 tCO2e. Scope 2 reporting method: Market-Based.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。 Scope 2 口径：Market-Based。
scope_direct_use,True,r162_kia,KIA,起亚公司,162,Scope 3,范围 3,,,,,,,,,,0.0729755,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,35,2025 KIA Sustainability Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2025 KIA Sustainability Report.pdf,2025 KIA Sustainability Report.pdf,"Auto-extracted from page 35; value 72,975.5 tCO2e.","从第 35 页自动抽取；原始值 72,975.5 tCO2e。","Auto-extracted from page 35; value 72,975.5 tCO2e.","从第 35 页自动抽取；原始值 72,975.5 tCO2e。"
scope_direct_use,True,r163_sysco,SYSCO,西斯科公司,163,Scope 3,范围 3,,,,,,,,,,9.790000000000001e-05,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,45,Sysco FY24 Sustainability Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\Sysco FY24 Sustainability Report.pdf,Sysco FY24 Sustainability Report.pdf,Auto-verified from page 45; value 97.9 MTCO2e.,从第 45 页自动验真；原始值 97.9 MTCO2e。,Auto-verified from page 45; value 97.9 MTCO2e.,从第 45 页自动验真；原始值 97.9 MTCO2e。
scope_direct_use,True,r165_pertamina,PERTAMINA,印尼国家石油公司,165,Scope 1,范围 1,,,,,,,,,,2.021,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,188,PERTAMINA—FULL_SR PHE 24_(09_01)_Web Version (1).pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\PERTAMINA—FULL_SR PHE 24_(09_01)_Web Version (1).pdf,PERTAMINA—FULL_SR PHE 24_(09_01)_Web Version (1).pdf,Auto-extracted from page 188; value 2021 thousand tons of CO2e.,从第 188 页自动抽取；原始值 2021 thousand tons of CO2e。,Auto-extracted from page 188; value 2021 thousand tons of CO2e.,从第 188 页自动抽取；原始值 2021 thousand tons of CO2e。
scope_direct_use,True,r165_pertamina,PERTAMINA,印尼国家石油公司,165,Scope 2,范围 2,,,,,,,,,,0.88736,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,188,PERTAMINA—FULL_SR PHE 24_(09_01)_Web Version (1).pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\PERTAMINA—FULL_SR PHE 24_(09_01)_Web Version (1).pdf,PERTAMINA—FULL_SR PHE 24_(09_01)_Web Version (1).pdf,Auto-verified from page 188; value 887.36 ktCO2e.,从第 188 页自动验真；原始值 887.36 ktCO2e。,Auto-verified from page 188; value 887.36 ktCO2e.,从第 188 页自动验真；原始值 887.36 ktCO2e。
scope_direct_use,True,r166_vinci,VINCI,万喜集团,166,Scope 1,范围 1,,,,,,,,,,0.2,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,31,VINCI-2024_workforce_related_environmental_and_social_information.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\VINCI-2024_workforce_related_environmental_and_social_information.pdf,VINCI-2024_workforce_related_environmental_and_social_information.pdf,Auto-extracted from page 31; value 0.2 million tonnes of CO2.,从第 31 页自动抽取；原始值 0.2 million tonnes of CO2。,Auto-extracted from page 31; value 0.2 million tonnes of CO2.,从第 31 页自动抽取；原始值 0.2 million tonnes of CO2。
scope_review_candidate,False,r166_vinci,VINCI,万喜集团,166,Scope 3,范围3,,,,,,,,49,million tonnes of CO2,,C2,C2 numeric candidate with incomplete unit normalization; review required,C2 数值候选可识别但单位折算不完整，需复核,review_required,candidate quality is not high; unit cannot be normalized to CO2e; value is not bound by a stable table/year anchor; context appears to be baseline/target/progress rather than inventory value,候选质量不是 high；单位不能稳定折算为 CO2e；数值缺少稳定的表格/年份锚定；上下文像基准/目标/进度值，不是清单排放值,medium,medium,candidate_scope_numeric,report_page_scan,sentence_unit_binding,31,VINCI-2024_workforce_related_environmental_and_social_information.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\VINCI-2024_workforce_related_environmental_and_social_information.pdf,VINCI-2024_workforce_related_environmental_and_social_information.pdf,Scope sentence/table extraction with explicit unit binding,Scope 句式抽取，要求显式单位绑定,"...41 Indirect greenhouse gas emissions In 2019, the baseline year, VINCI’s indirect emissions (Scope 3), adjusted for acquisitions and disposals over the period, totalled approximately 49 million tonnes of CO2 (adjusted for acquisitions and disposals). At 31 December 2024, the Grou","...se gas emissions In 2019, the baseline year, VINCI’s indirect emissions (Scope 3), adjusted for acquisitions and disposals over the period, totalled approximately 49 million tonnes of CO2 (adjusted for acquisitions..."
scope_direct_use,True,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,Scope 1,范围1,,,,,,,,,,0.039292,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,56,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf. PDF page: 56. Reported value: 39,292 tCO2e.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf. PDF page: 56. Reported value: 39,292 tCO2e.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。
scope_direct_use,True,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,Scope 2,范围2,,,,Location-Based,位置法,,,,,0.076179,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,56,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf. PDF page: 56. Reported value: 76,179 tCO2e. Scope 2 reporting method: Location-Based.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。 Scope 2 口径：Location-Based。,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf. PDF page: 56. Reported value: 76,179 tCO2e. Scope 2 reporting method: Location-Based.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。 Scope 2 口径：Location-Based。
scope_direct_use,True,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,Scope 3,范围 3,,,,,,,,,,0.020241,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,56,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,Auto-extracted from page 56; value 20241 tCO2e.,从第 56 页自动抽取；原始值 20241 tCO2e。,Auto-extracted from page 56; value 20241 tCO2e.,从第 56 页自动抽取；原始值 20241 tCO2e。
scope_review_candidate,False,r168_torontodominionbank,TORONTO-DOMINION BANK,多伦多道明银行,168,Scope 2,范围2,,,,Market-Based,市场法,,,"5,350",tCO2e,0.00535,C1,C1 explicit numeric candidate with adjacent unit; high-priority review,C1 原文显式数值且单位相邻，高优先复核,review_required,missing or too-small normalized MtCO2e value; context appears to be baseline/target/progress rather than inventory value,缺少有效的 MtCO2e 折算值；上下文像基准/目标/进度值，不是清单排放值,high,high,candidate_scope_numeric,report_page_anchor,year_table_row_anchor,56,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,2024-TORONTO-DOMINION BANK-sustainability-report-en.pdf,Scope year-table row anchoring within the matched report,在已匹配报告整页年份表中进行 Scope 行锚定抽取,"...Revenue GHG Emissions Intensity tCO2e per millions in revenue 2.0 2.3 2.4 3.8 Scope 1 and 2 (Market-Based)2 Scope 14 tCO2e 39,292 40,346 43,707 52,628 Scope 25,6 tCO2e 5,350 6,930 6,977 8,100 Total Scope 1 and 2 tCO2e P erformance indicators for which EY provided a limited level ","...s Intensity tCO2e per millions in revenue 2.0 2.3 2.4 3.8 Scope 1 and 2 (Market-Based)2 Scope 14 tCO2e 39,292 40,346 43,707 52,628 Scope 25,6 tCO2e 5,350 6,930 6,977 8,100 Total Scope 1 and 2 tCO2e P erformance ind..."
scope_direct_use,True,r176_巴西jbs公司,JBS,巴西JBS,176,Scope 1,范围 1,,,,,,,,,,0.39999999999999997,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,61,JBS_Sustainability_Report_2023.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\JBS_Sustainability_Report_2023.pdf,JBS_Sustainability_Report_2023.pdf,"Auto-verified from page 61; value 400,000 tCO2e.","从第 61 页自动验真；原始值 400,000 tCO2e。","Auto-verified from page 61; value 400,000 tCO2e.","从第 61 页自动验真；原始值 400,000 tCO2e。"
scope_direct_use,True,r181_guangzhouautomobileindustrygroup,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,广州汽车工业集团有限公司,181,Scope 1,范围 1,,,,,,,,,,0.001059,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,131,广汽集团2024年社会责任报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\广汽集团2024年社会责任报告.pdf,广汽集团2024年社会责任报告.pdf,"Auto-verified from page 131; value 1,059 吨CO2e.","从第 131 页自动验真；原始值 1,059 吨CO2e。","Auto-verified from page 131; value 1,059 吨CO2e.","从第 131 页自动验真；原始值 1,059 吨CO2e。"
scope_direct_use,True,r181_guangzhouautomobileindustrygroup,GUANGZHOU AUTOMOBILE INDUSTRY GROUP,广州汽车工业集团有限公司,181,Scope 2,范围 2,,,,,,,,,,0.001059,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,131,广汽集团2024年社会责任报告.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\广汽集团2024年社会责任报告.pdf,广汽集团2024年社会责任报告.pdf,"Auto-verified from page 131; value 1,059 吨CO2e.","从第 131 页自动验真；原始值 1,059 吨CO2e。","Auto-verified from page 131; value 1,059 吨CO2e.","从第 131 页自动验真；原始值 1,059 吨CO2e。"
scope_direct_use,True,r183_airbus,AIRBUS,空中客车公司,183,Scope 1,范围 1,,,,,,,,,,468.486,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIRBUS-pm_38_711_711991-us758j55ai.pdf,AIRBUS-pm_38_711_711991-us758j55ai.pdf,Auto-verified from page 4; value 468 486 ktCO2e.,从第 4 页自动验真；原始值 468 486 ktCO2e。,Auto-verified from page 4; value 468 486 ktCO2e.,从第 4 页自动验真；原始值 468 486 ktCO2e。
scope_direct_use,True,r183_airbus,AIRBUS,空中客车公司,183,Scope 2,范围 2,,,,Market-Based,市场法,,,,,313.279,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIRBUS-pm_38_711_711991-us758j55ai.pdf,AIRBUS-pm_38_711_711991-us758j55ai.pdf,market-based Auto-verified from page 4; value 313 279 ktCO2e.,市场法 从第 4 页自动验真；原始值 313 279 ktCO2e。,market-based Auto-verified from page 4; value 313 279 ktCO2e.,市场法 从第 4 页自动验真；原始值 313 279 ktCO2e。
scope_direct_use,True,r183_airbus,AIRBUS,空中客车公司,183,Scope 3,范围 3,,,,,,,,,,10.605,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,2,AIRBUS-pm_38_711_711991-us758j55ai.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AIRBUS-pm_38_711_711991-us758j55ai.pdf,AIRBUS-pm_38_711_711991-us758j55ai.pdf,"Auto-verified from page 2; value 10,605 ktCO2e.","从第 2 页自动验真；原始值 10,605 ktCO2e。","Auto-verified from page 2; value 10,605 ktCO2e.","从第 2 页自动验真；原始值 10,605 ktCO2e。"
scope_direct_use,True,r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,189,Scope 1,范围1,,,,,,,,,,0.019405,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,117,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf. PDF page: 117. Reported value: 19,405 tCO2e.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。,"Manual PDF-page validation accepted this direct-use Scope value. Source file: ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf. PDF page: 117. Reported value: 19,405 tCO2e.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。
scope_direct_use,True,r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,189,Scope 2,范围 2,,,,,,,,,,0.021270999999999998,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,115,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,"Auto-verified from page 115; value 21,271 tCO2e.","从第 115 页自动验真；原始值 21,271 tCO2e。","Auto-verified from page 115; value 21,271 tCO2e.","从第 115 页自动验真；原始值 21,271 tCO2e。"
scope_review_candidate,False,r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,伊塔乌联合银行控股公司,189,Scope 3,范围3,,,,,,,,"38,263",tCO2e,0.038263,C1,C1 explicit numeric candidate with adjacent unit; high-priority review,C1 原文显式数值且单位相邻，高优先复核,review_required,value is not bound by a stable table/year anchor; context appears to be baseline/target/progress rather than inventory value,数值缺少稳定的表格/年份锚定；上下文像基准/目标/进度值，不是清单排放值,high,high,candidate_scope_numeric,report_page_scan,sentence_unit_binding,115,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,Scope sentence/table extraction with explicit unit binding,Scope 句式抽取，要求显式单位绑定,"...ive plans to reduce these emissions. 3 Baseline 2023: Scope 1 and scope 2 - 18,738 tCO2e and Scope 3 - 38,263 tCO2e. Message from the CEO Sustainability in business Environmental Social Governance ESG Report 2024 | Itaú Unibanco Holding S.A 115","...these emissions. 3 Baseline 2023: Scope 1 and scope 2 - 18,738 tCO2e and Scope 3 - 38,263 tCO2e. Message from the CEO Sustainability in business Environmental Social Governance ESG Report 2024 | Itaú Unibanco Holdi..."
scope_direct_use,True,r191_generalelectric,GENERAL ELECTRIC,通用电气公司,191,Scope 1,范围 1,,,,,,,,,,0.39999999999999997,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,auto_verified,,,,,authoritative_structured,,,35,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,"Auto-verified from page 35; value 400,000 tCO2e.","从第 35 页自动验真；原始值 400,000 tCO2e。","Auto-verified from page 35; value 400,000 tCO2e.","从第 35 页自动验真；原始值 400,000 tCO2e。"
scope_direct_use,True,r191_generalelectric,GENERAL ELECTRIC,通用电气公司,191,Scope 3,范围 3,,,,,,,,,,23.0,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,batch_auto_promoted,,,,,authoritative_structured,,,23,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,Auto-extracted from page 23; value 23 million metric tons CO2.,从第 23 页自动抽取；原始值 23 million metric tons CO2。,Auto-extracted from page 23; value 23 million metric tons CO2.,从第 23 页自动抽取；原始值 23 million metric tons CO2。
scope_direct_use,True,r193_lockheedmartin,LOCKHEED MARTIN,洛克希德－马丁,193,Scope 1,范围1,,,,,,,,,,0.294431,A1,A1 structured company-level absolute value; directly usable,A1 公司级结构化绝对量，可直接使用,manual_validated,,,,,authoritative_structured,,,42,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf. PDF page: 42. Reported value: 294,431 tCO2e.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf. PDF page: 42. Reported value: 294,431 tCO2e.",已逐页核对 PDF 原文、Scope 语境、数值和单位换算；该行进入直接采信层。
scope3_category_value,False,r195_americanexpress,AMERICAN EXPRESS,美国运通公司,195,,,6,Category 6 Business travel,类别6 商务差旅,,,,,6,tCO2e,6e-06,C1,C1 explicit category value with industry-comparable coverage; high-priority review,C1 类别值原文显式且具行业可比口径，高优先复核,rule_checked_category_value,"source page, unit, category row anchor and inventory context validated; still kept as category layer",源页面、单位、类别行锚点和清单上下文已通过规则校核；仍保留在类别值层,high,high,candidate_scope3_numeric,report_page_scan,scope3_row_anchor,67,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,C:\Users\lenovo\Desktop\一些任务\董敬轩\知识图谱\2024世界500强及碳中和报告\2024世界500强及碳中和报告\AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,Scope 3 category row anchoring within the matched report table context,在已匹配报告的 Scope 3 表格上下文中进行类别行锚定抽取,"...e globally managed facility footprint in 2023 and 2022, respectively. 6 Scope 3 Category 6 Business Travel represents emissions associated with employee business travel including third-party air, rail, rental cars, and hotel stays; it does ","...aged facility footprint in 2023 and 2022, respectively. 6 Scope 3 Category 6 Business Travel represents emissions associated with employee business travel including third-party air, rail, rental..."
