evidence_page,relation,source,target
8,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0214
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0214,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0214,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0214,scope3::1.0
8,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0215
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0215,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0215,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0215,scope3::3.0
8,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0216
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0216,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0216,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0216,scope3::5.0
8,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0217
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0217,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0217,assurance::Report disclosure
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p8__scope_3__0217,scope3::6.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0218
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0218,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0218,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0218,calc_method::Market-based
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0219
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0219,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0219,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0219,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0219,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0219,scope3::11.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0220
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0220,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0220,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0220,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0220,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0220,scope3::1.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0221
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0221,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0221,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0221,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0221,scope3::1.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0222
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0222,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0222,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0222,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0222,scope3::11.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0223
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0223,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0223,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0223,calc_method::Market-based
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0224
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0224,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0224,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0224,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0224,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0224,scope3::11.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0225
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0225,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0225,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0225,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0225,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0225,scope3::1.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0226
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0226,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0226,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0226,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0226,scope3::1.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0227
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0227,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0227,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0227,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0227,scope3::11.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0228
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0228,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0228,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0228,calc_method::Market-based
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0229
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0229,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0229,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0229,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0229,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0229,scope3::11.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0230
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0230,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0230,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0230,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0230,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0230,scope3::1.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0231
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0231,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0231,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0231,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0231,scope3::1.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0232
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0232,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0232,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0232,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0232,scope3::11.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0233
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0233,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0233,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0233,calc_method::Market-based
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0234
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0234,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0234,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0234,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0234,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0234,scope3::11.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0235
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0235,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0235,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0235,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0235,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0235,scope3::1.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0236
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0236,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0236,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0236,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0236,scope3::1.0
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0237
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0237,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0237,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0237,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_3__0237,scope3::11.0
4,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_1__0238
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_1__0238,scope::Scope 1
,has_data_source_type,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_1__0238,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_1__0238,assurance::Validation
4,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_2__0239
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_2__0239,scope::Scope 2
,has_data_source_type,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_2__0239,data_source::Derived data
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p4__scope_2__0239,assurance::Validation
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0240
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0240,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0240,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0240,calc_method::Market-based
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0241
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0241,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0241,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0241,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0241,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0241,scope3::11.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0242
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0242,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0242,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0242,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0242,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0242,scope3::1.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0243
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0243,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0243,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0243,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0243,scope3::1.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0244
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0244,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0244,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0244,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0244,scope3::11.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0245
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0245,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0245,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0245,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_1__0245,scope3::15.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0246
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0246,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0246,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0246,calc_method::Market-based
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0247
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0247,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0247,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0247,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0247,activity::Use of sold products
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0247,scope3::11.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0248
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0248,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0248,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0248,calc_method::Market-based
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0248,activity::Value-chain activities
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0248,scope3::1.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0249
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0249,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0249,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0249,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0249,scope3::1.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0250
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0250,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0250,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0250,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0250,scope3::11.0
9,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0251
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0251,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0251,assurance::Report disclosure
,has_calculation_method,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0251,calc_method::Market-based
,has_scope3_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p9__scope_3__0251,scope3::15.0
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0252
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0252,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0252,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_1__0252,activity::Value-chain activities
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_2__0253
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_2__0253,scope::Scope 2
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_2__0253,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_2__0253,activity::Value-chain activities
10,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0254
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0254,scope::Scope 3
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0254,assurance::Report disclosure
,has_activity_category,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p10__scope_3__0254,activity::Value-chain activities
11,documents_methodology,report::r042_mercedesbenzgroup__20240__sustainabilityreport,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0255
,for_scope,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0255,scope::Scope 1
,has_assurance_stage,methodology::batch_02__r042_mercedesbenzgroup__20240__sustainabilityreport__p11__scope_1__0255,assurance::Report disclosure
