evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0039,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0039,calc_method::Spend-based
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0039,scope3::6.0
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040,calc_method::Life-cycle assessment
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,calc_method::Life-cycle assessment
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,activity::Value-chain activities
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042,calc_method::Life-cycle assessment
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,calc_method::Life-cycle assessment
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,activity::Value-chain activities
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044,calc_method::Life-cycle assessment
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,assurance::Report disclosure
,has_calculation_method,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,calc_method::Life-cycle assessment
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,activity::Value-chain activities
46,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p46__inventory__0046
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p46__inventory__0046,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p46__inventory__0046,assurance::Report disclosure
53,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p53__inventory__0047
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p53__inventory__0047,data_source::Derived data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p53__inventory__0047,assurance::Report disclosure
54,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p54__inventory__0048
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p54__inventory__0048,data_source::Derived data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p54__inventory__0048,assurance::Report disclosure
55,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p55__inventory__0049
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p55__inventory__0049,data_source::Derived data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p55__inventory__0049,assurance::Report disclosure
89,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p89__inventory__0050
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p89__inventory__0050,assurance::Assurance
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p89__inventory__0050,activity::Value-chain activities
92,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p92__inventory__0051
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p92__inventory__0051,data_source::Derived data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p92__inventory__0051,assurance::Report disclosure
106,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0052
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0052,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0052,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0052,assurance::Report disclosure
106,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053,activity::Value-chain activities
113,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0054
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0054,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0054,data_source::Primary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0054,assurance::Report disclosure
113,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0055
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0055,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0055,data_source::Primary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0055,assurance::Report disclosure
113,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0056
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0056,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0056,data_source::Primary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0056,assurance::Report disclosure
128,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p128__inventory__0057
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p128__inventory__0057,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p128__inventory__0057,assurance::Report disclosure
130,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p130__inventory__0058
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p130__inventory__0058,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p130__inventory__0058,assurance::Assurance
33,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p33__scope_1__0059
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p33__scope_1__0059,scope::Scope 1
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p33__scope_1__0059,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p33__scope_1__0059,activity::Mobile emission source
36,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0060
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0060,scope::Scope 1
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0060,assurance::Assurance
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0060,activity::Mobile emission source
36,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_2__0061
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_2__0061,scope::Scope 2
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_2__0061,assurance::Assurance
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_2__0061,activity::Mobile emission source
37,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0062
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0062,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0062,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0062,assurance::Report disclosure
37,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063,activity::Mobile emission source
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064,scope::Scope 1
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064,activity::Business travel
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064,scope3::6.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0065
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0065,scope::Scope 1
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0065,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0065,scope3::1.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0066
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0066,scope::Scope 1
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0066,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0066,scope3::6.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0067
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0067,scope::Scope 1
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0067,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0067,scope3::11.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068,scope::Scope 3
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068,activity::Business travel
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068,scope3::6.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0069
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0069,scope::Scope 3
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0069,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0069,scope3::1.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0070
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0070,scope::Scope 3
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0070,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0070,scope3::6.0
38,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0071
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0071,scope::Scope 3
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0071,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0071,scope3::11.0
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072,assurance::Report disclosure
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,activity::Value-chain activities
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,scope3::1.0
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,scope3::1.0
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075,assurance::Report disclosure
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,activity::Value-chain activities
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,scope3::1.0
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,scope3::1.0
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078,assurance::Report disclosure
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,assurance::Report disclosure
,has_activity_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,activity::Value-chain activities
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,scope3::1.0
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,boundary::Operational control
39,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,data_source::Secondary data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,assurance::Report disclosure
,has_scope3_category,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,scope3::1.0
,has_boundary_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,boundary::Operational control
113,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0081
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0081,scope::Scope 1
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0081,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0081,assurance::Report disclosure
113,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0082
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0082,scope::Scope 2
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0082,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0082,assurance::Report disclosure
113,documents_methodology,report::r498_瑞士abb集团__20240__sustainabilityreport,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0083
,for_scope,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0083,scope::Scope 3
,has_data_source_type,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0083,data_source::Estimated data
,has_assurance_stage,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0083,assurance::Report disclosure
