evidence_page,relation,source,target
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p284__scope_3__0537,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p284__scope_3__0537,scope3::15.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0538
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0538,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0538,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0538,activity::Business travel
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0538,scope3::6.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0539
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0539,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0539,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0539,activity::Value-chain activities
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0539,scope3::1.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0540
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0540,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0540,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0540,scope3::1.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0541
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0541,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0541,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0541,scope3::6.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0542
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0542,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0542,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_1__0542,scope3::15.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0543
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0543,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0543,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0543,activity::Business travel
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0543,scope3::6.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0544
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0544,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0544,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0544,activity::Value-chain activities
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0544,scope3::1.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0545
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0545,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0545,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0545,scope3::1.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0546
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0546,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0546,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0546,scope3::6.0
288,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0547
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0547,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0547,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p288__scope_3__0547,scope3::15.0
289,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0548
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0548,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0548,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0548,activity::Business travel
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0548,scope3::6.0
289,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0549
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0549,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0549,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p289__scope_1__0549,scope3::6.0
302,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0550
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0550,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0550,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0550,activity::Process emissions
302,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0551
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0551,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0551,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_1__0551,activity::Value-chain activities
302,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0552
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0552,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0552,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0552,activity::Process emissions
302,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0553
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0553,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0553,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p302__scope_3__0553,activity::Value-chain activities
303,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0554
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0554,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0554,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0554,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0554,scope3::15.0
303,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0555
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0555,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0555,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_1__0555,scope3::15.0
303,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0556
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0556,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0556,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0556,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0556,scope3::15.0
303,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0557
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0557,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0557,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p303__scope_3__0557,scope3::15.0
304,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p304__scope_1__0558
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p304__scope_1__0558,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p304__scope_1__0558,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p304__scope_1__0558,activity::Process emissions
306,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0559
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0559,scope::Scope 2
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0559,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0559,activity::Process emissions
306,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0560
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0560,scope::Scope 2
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0560,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_2__0560,activity::Value-chain activities
306,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0561
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0561,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0561,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0561,activity::Process emissions
306,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0562
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0562,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0562,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p306__scope_3__0562,activity::Value-chain activities
307,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0563
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0563,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0563,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0563,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0563,scope3::15.0
307,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0564
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0564,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0564,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_1__0564,scope3::15.0
307,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0565
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0565,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0565,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0565,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0565,scope3::15.0
307,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0566
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0566,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0566,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p307__scope_3__0566,scope3::15.0
308,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0567
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0567,scope::Scope 1
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0567,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0567,assurance::Report disclosure
308,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0568
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0568,scope::Scope 1
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0568,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0568,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0568,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0568,scope3::15.0
308,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0569
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0569,scope::Scope 1
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0569,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0569,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p308__scope_1__0569,scope3::15.0
309,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0570
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0570,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0570,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0570,calc_method::PCAF financed emissions methodology
309,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0571
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0571,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0571,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0571,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0571,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0571,scope3::15.0
309,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0572
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0572,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0572,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0572,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_1__0572,scope3::15.0
309,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0573
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0573,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0573,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0573,calc_method::PCAF financed emissions methodology
309,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0574
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0574,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0574,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0574,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0574,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0574,scope3::15.0
309,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0575
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0575,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0575,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0575,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p309__scope_3__0575,scope3::15.0
310,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0576
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0576,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0576,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0576,calc_method::PCAF financed emissions methodology
310,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0577
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0577,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0577,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0577,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0577,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0577,scope3::15.0
310,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0578
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0578,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0578,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0578,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_1__0578,scope3::15.0
310,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0579
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0579,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0579,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0579,calc_method::PCAF financed emissions methodology
310,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0580
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0580,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0580,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0580,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0580,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0580,scope3::15.0
310,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0581
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0581,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0581,assurance::Report disclosure
,has_calculation_method,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0581,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p310__scope_3__0581,scope3::15.0
311,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0582
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0582,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0582,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0582,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0582,scope3::15.0
311,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0583
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0583,scope::Scope 1
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0583,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_1__0583,scope3::15.0
311,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0584
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0584,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0584,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0584,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0584,scope3::15.0
311,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0585
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0585,scope::Scope 3
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0585,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p311__scope_3__0585,scope3::15.0
312,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0586
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0586,scope::Scope 1
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0586,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0586,assurance::Report disclosure
312,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0587
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0587,scope::Scope 1
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0587,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0587,assurance::Report disclosure
,has_activity_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0587,activity::Financed emissions
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0587,scope3::15.0
312,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0588
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0588,scope::Scope 1
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0588,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0588,assurance::Report disclosure
,has_scope3_category,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_1__0588,scope3::15.0
312,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0589
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0589,scope::Scope 3
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0589,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0589,assurance::Report disclosure
312,documents_methodology,report::r205_deutschebank__20240__annualreport,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0590
,for_scope,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0590,scope::Scope 3
,has_data_source_type,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0590,data_source::Estimated data
,has_assurance_stage,methodology::batch_12__r205_deutschebank__20240__annualreport__p312__scope_3__0590,assurance::Report disclosure
