evidence_page,relation,source,target
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_1__0296,scope3::1.0
53,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_1__0297
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_1__0297,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_1__0297,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_1__0297,scope3::1.0
53,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0298
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0298,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0298,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0298,activity::Value-chain activities
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0298,scope3::1.0
53,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0299
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0299,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0299,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p53__scope_3__0299,scope3::1.0
117,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0300
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0300,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0300,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0300,calc_method::PCAF financed emissions methodology
117,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0301
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0301,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0301,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0301,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0301,activity::Financed emissions
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0301,scope3::15.0
117,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0302
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0302,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0302,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0302,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p117__scope_3__0302,scope3::15.0
120,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_1__0303
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_1__0303,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_1__0303,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_1__0303,calc_method::Location-based
120,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_2__0304
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_2__0304,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_2__0304,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p120__scope_2__0304,calc_method::Location-based
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0305
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0305,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0305,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0305,activity::Waste in operations
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0305,scope3::5.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0306
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0306,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0306,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0306,activity::Business travel
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0306,scope3::6.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0307
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0307,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0307,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0307,scope3::1.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0308
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0308,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0308,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0308,scope3::3.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0309
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0309,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0309,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0309,scope3::5.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0310
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0310,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0310,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_1__0310,scope3::6.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0311
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0311,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0311,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0311,activity::Waste in operations
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0311,scope3::5.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0312
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0312,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0312,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0312,activity::Business travel
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0312,scope3::6.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0313
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0313,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0313,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0313,scope3::1.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0314
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0314,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0314,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0314,scope3::3.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0315
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0315,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0315,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0315,scope3::5.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0316
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0316,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0316,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_2__0316,scope3::6.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0317
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0317,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0317,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0317,activity::Waste in operations
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0317,scope3::5.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0318
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0318,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0318,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0318,activity::Business travel
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0318,scope3::6.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0319
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0319,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0319,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0319,scope3::1.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0320
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0320,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0320,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0320,scope3::3.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0321
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0321,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0321,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0321,scope3::5.0
121,documents_methodology,report::r182_ubsgroup__20240__sustainabilityreport,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0322
,for_scope,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0322,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0322,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r182_ubsgroup__20240__sustainabilityreport__p121__scope_3__0322,scope3::6.0
5,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p5__scope_1__0323
,for_scope,methodology::batch_05__r183_airbus__nan__other__p5__scope_1__0323,scope::Scope 1
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p5__scope_1__0323,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p5__scope_1__0323,assurance::Report disclosure
2,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p2__inventory__0324
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p2__inventory__0324,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p2__inventory__0324,assurance::Verification
3,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0325
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0325,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0325,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0325,calc_method::Life-cycle assessment
3,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0326
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0326,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0326,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0326,calc_method::Life-cycle assessment
,has_activity_category,methodology::batch_05__r183_airbus__nan__other__p3__inventory__0326,activity::Mobile emission source
4,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p4__inventory__0327
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p4__inventory__0327,data_source::Primary data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p4__inventory__0327,assurance::Report disclosure
5,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0328
,for_scope,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0328,scope::Scope 3
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0328,data_source::Primary data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0328,assurance::Report disclosure
5,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0329
,for_scope,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0329,scope::Scope 3
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0329,data_source::Primary data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0329,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0329,activity::Value-chain activities
6,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p6__inventory__0330
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p6__inventory__0330,data_source::Primary data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p6__inventory__0330,assurance::Report disclosure
7,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p7__inventory__0331
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p7__inventory__0331,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p7__inventory__0331,assurance::Verification
8,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p8__inventory__0332
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p8__inventory__0332,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p8__inventory__0332,assurance::Report disclosure
9,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p9__inventory__0333
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p9__inventory__0333,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p9__inventory__0333,assurance::Verification
10,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0334
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0334,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0334,assurance::Verification
10,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0335
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0335,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0335,assurance::Verification
,has_activity_category,methodology::batch_05__r183_airbus__nan__other__p10__inventory__0335,activity::Mobile emission source
11,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p11__inventory__0336
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p11__inventory__0336,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p11__inventory__0336,assurance::Verification
12,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p12__inventory__0337
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p12__inventory__0337,data_source::Derived data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p12__inventory__0337,assurance::Verification
4,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p4__scope_1__0338
,for_scope,methodology::batch_05__r183_airbus__nan__other__p4__scope_1__0338,scope::Scope 1
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p4__scope_1__0338,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p4__scope_1__0338,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r183_airbus__nan__other__p4__scope_1__0338,calc_method::Market-based
4,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p4__scope_2__0339
,for_scope,methodology::batch_05__r183_airbus__nan__other__p4__scope_2__0339,scope::Scope 2
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p4__scope_2__0339,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p4__scope_2__0339,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r183_airbus__nan__other__p4__scope_2__0339,calc_method::Market-based
4,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p4__scope_3__0340
,for_scope,methodology::batch_05__r183_airbus__nan__other__p4__scope_3__0340,scope::Scope 3
,has_data_source_type,methodology::batch_05__r183_airbus__nan__other__p4__scope_3__0340,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p4__scope_3__0340,assurance::Report disclosure
,has_calculation_method,methodology::batch_05__r183_airbus__nan__other__p4__scope_3__0340,calc_method::Market-based
5,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0341
,for_scope,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0341,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0341,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0341,activity::Use of sold products
,has_scope3_category,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0341,scope3::11.0
5,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0342
,for_scope,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0342,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0342,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0342,activity::Value-chain activities
,has_scope3_category,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0342,scope3::11.0
5,documents_methodology,report::r183_airbus__nan__other,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0343
,for_scope,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0343,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0343,assurance::Report disclosure
,has_scope3_category,methodology::batch_05__r183_airbus__nan__other__p5__scope_3__0343,scope3::11.0
61,documents_methodology,report::r184_toyotatsusho__20250__other,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0344
,for_scope,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0344,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0344,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0344,activity::Purchased electricity
61,documents_methodology,report::r184_toyotatsusho__20250__other,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_2__0345
,for_scope,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_2__0345,scope::Scope 2
,has_assurance_stage,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_2__0345,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_2__0345,activity::Purchased electricity
61,documents_methodology,report::r184_toyotatsusho__20250__other,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0346
,for_scope,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0346,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0346,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0346,activity::Purchased electricity
37,documents_methodology,report::r184_toyotatsusho__20250__other,methodology::batch_05__r184_toyotatsusho__20250__other__p37__inventory__0347
,has_data_source_type,methodology::batch_05__r184_toyotatsusho__20250__other__p37__inventory__0347,data_source::Estimated data
,has_assurance_stage,methodology::batch_05__r184_toyotatsusho__20250__other__p37__inventory__0347,assurance::Report disclosure
61,documents_methodology,report::r184_toyotatsusho__20250__other,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0348
,for_scope,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0348,scope::Scope 1
,has_assurance_stage,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0348,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_1__0348,activity::Value-chain activities
61,documents_methodology,report::r184_toyotatsusho__20250__other,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0349
,for_scope,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0349,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0349,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r184_toyotatsusho__20250__other__p61__scope_3__0349,activity::Value-chain activities
83,documents_methodology,report::r186_taiwansemiconductormanufacturing__20220__other,methodology::batch_05__r186_taiwansemiconductormanufacturing__20220__other__p83__inventory__0350
,has_assurance_stage,methodology::batch_05__r186_taiwansemiconductormanufacturing__20220__other__p83__inventory__0350,assurance::Assurance
,has_activity_category,methodology::batch_05__r186_taiwansemiconductormanufacturing__20220__other__p83__inventory__0350,activity::Value-chain activities
114,documents_methodology,report::r189_itaúunibancoholding__20240__esgreport,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0351
,for_scope,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0351,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0351,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0351,activity::Stationary emission source
,has_scope3_category,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0351,scope3::6.0
114,documents_methodology,report::r189_itaúunibancoholding__20240__esgreport,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0352
,for_scope,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0352,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0352,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0352,activity::Mobile emission source
,has_scope3_category,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0352,scope3::6.0
114,documents_methodology,report::r189_itaúunibancoholding__20240__esgreport,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0353
,for_scope,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0353,scope::Scope 3
,has_assurance_stage,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0353,assurance::Report disclosure
,has_activity_category,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0353,activity::Fugitive emissions
,has_scope3_category,methodology::batch_05__r189_itaúunibancoholding__20240__esgreport__p114__scope_3__0353,scope3::6.0
