evidence_page,relation,source,target
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_2__0049,scope3::1.0
84,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_2__0050
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_2__0050,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_2__0050,assurance::Report disclosure
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_2__0050,scope3::1.0
84,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0051
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0051,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0051,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0051,activity::Purchased steam
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0051,scope3::1.0
84,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0052
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0052,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0052,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0052,activity::Value-chain activities
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0052,scope3::1.0
84,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0053
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0053,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0053,assurance::Report disclosure
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__scope_3__0053,scope3::1.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0054
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0054,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0054,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0054,activity::Waste in operations
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0054,scope3::5.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0055
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0055,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0055,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0055,activity::Business travel
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0055,scope3::6.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0056
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0056,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0056,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0056,activity::Value-chain activities
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0056,scope3::1.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0057
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0057,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0057,assurance::Report disclosure
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0057,scope3::1.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0058
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0058,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0058,assurance::Report disclosure
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0058,scope3::3.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0059
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0059,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0059,assurance::Report disclosure
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0059,scope3::5.0
160,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0060
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0060,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0060,assurance::Report disclosure
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p160__scope_3__0060,scope3::6.0
161,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0061
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0061,scope::Scope 1
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0061,assurance::Report disclosure
,has_boundary_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0061,boundary::Operational control
161,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0062
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0062,scope::Scope 1
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0062,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0062,activity::Fugitive emissions
,has_boundary_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0062,boundary::Operational control
161,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0063
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0063,scope::Scope 1
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0063,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0063,activity::Purchased electricity
,has_boundary_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_1__0063,boundary::Operational control
161,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0064
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0064,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0064,assurance::Report disclosure
,has_boundary_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0064,boundary::Operational control
161,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0065
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0065,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0065,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0065,activity::Fugitive emissions
,has_boundary_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0065,boundary::Operational control
161,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0066
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0066,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0066,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0066,activity::Purchased electricity
,has_boundary_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p161__scope_2__0066,boundary::Operational control
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0067
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0067,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0067,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0067,calc_method::Market-based
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0068
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0068,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0068,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0068,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0068,activity::Mobile emission source
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0068,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0069
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0069,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0069,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0069,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0069,activity::Fugitive emissions
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0069,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0070
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0070,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0070,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0070,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0070,activity::Purchased electricity
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0070,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0071
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0071,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0071,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0071,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0071,activity::Business travel
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0071,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0072
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0072,scope::Scope 2
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0072,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0072,calc_method::Market-based
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_2__0072,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0073
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0073,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0073,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0073,calc_method::Market-based
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0074
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0074,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0074,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0074,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0074,activity::Mobile emission source
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0074,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0075
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0075,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0075,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0075,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0075,activity::Fugitive emissions
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0075,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0076
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0076,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0076,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0076,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0076,activity::Purchased electricity
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0076,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0077
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0077,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0077,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0077,calc_method::Market-based
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0077,activity::Business travel
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0077,scope3::6.0
176,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0078
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0078,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0078,assurance::Report disclosure
,has_calculation_method,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0078,calc_method::Market-based
,has_scope3_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p176__scope_3__0078,scope3::6.0
7,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p7__scope_3__0079
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p7__scope_3__0079,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p7__scope_3__0079,assurance::Validation
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p7__scope_3__0079,activity::Value-chain activities
10,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p10__scope_3__0080
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p10__scope_3__0080,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p10__scope_3__0080,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p10__scope_3__0080,activity::Value-chain activities
11,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p11__scope_3__0081
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p11__scope_3__0081,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p11__scope_3__0081,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p11__scope_3__0081,activity::Value-chain activities
12,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p12__scope_3__0082
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p12__scope_3__0082,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p12__scope_3__0082,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p12__scope_3__0082,activity::Value-chain activities
13,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p13__scope_3__0083
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p13__scope_3__0083,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p13__scope_3__0083,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p13__scope_3__0083,activity::Value-chain activities
14,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p14__scope_3__0084
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p14__scope_3__0084,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p14__scope_3__0084,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p14__scope_3__0084,activity::Value-chain activities
15,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p15__scope_3__0085
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p15__scope_3__0085,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p15__scope_3__0085,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p15__scope_3__0085,activity::Value-chain activities
16,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p16__scope_3__0086
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p16__scope_3__0086,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p16__scope_3__0086,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p16__scope_3__0086,activity::Value-chain activities
17,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p17__scope_3__0087
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p17__scope_3__0087,scope::Scope 3
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p17__scope_3__0087,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p17__scope_3__0087,activity::Value-chain activities
22,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p22__inventory__0088
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p22__inventory__0088,data_source::Derived data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p22__inventory__0088,assurance::Report disclosure
23,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p23__inventory__0089
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p23__inventory__0089,data_source::Estimated data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p23__inventory__0089,assurance::Report disclosure
32,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0090
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0090,data_source::Derived data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0090,assurance::Report disclosure
32,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0091
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0091,data_source::Derived data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0091,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p32__inventory__0091,activity::Value-chain activities
33,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p33__inventory__0092
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p33__inventory__0092,data_source::Derived data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p33__inventory__0092,assurance::Report disclosure
40,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p40__inventory__0093
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p40__inventory__0093,data_source::Derived data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p40__inventory__0093,assurance::Report disclosure
41,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p41__inventory__0094
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p41__inventory__0094,data_source::Estimated data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p41__inventory__0094,assurance::Report disclosure
57,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p57__inventory__0095
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p57__inventory__0095,data_source::Estimated data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p57__inventory__0095,assurance::Report disclosure
62,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p62__inventory__0096
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p62__inventory__0096,data_source::Secondary data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p62__inventory__0096,assurance::Report disclosure
67,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p67__inventory__0097
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p67__inventory__0097,data_source::Estimated data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p67__inventory__0097,assurance::Report disclosure
70,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p70__inventory__0098
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p70__inventory__0098,assurance::Assurance
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p70__inventory__0098,activity::Value-chain activities
72,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p72__inventory__0099
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p72__inventory__0099,data_source::Secondary data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p72__inventory__0099,assurance::Report disclosure
75,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0100
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0100,scope::Scope 3
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0100,data_source::Primary data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0100,assurance::Report disclosure
75,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0101
,for_scope,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0101,scope::Scope 3
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0101,data_source::Primary data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0101,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p75__scope_3__0101,activity::Value-chain activities
77,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0102
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0102,data_source::Primary data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0102,assurance::Report disclosure
77,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0103
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0103,data_source::Primary data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0103,assurance::Report disclosure
,has_activity_category,methodology::batch_14__r269_hp__20240__sustainabilityreport__p77__inventory__0103,activity::Value-chain activities
79,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p79__inventory__0104
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p79__inventory__0104,data_source::Estimated data
,has_assurance_stage,methodology::batch_14__r269_hp__20240__sustainabilityreport__p79__inventory__0104,assurance::Report disclosure
84,documents_methodology,report::r269_hp__20240__sustainabilityreport,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__inventory__0105
,has_data_source_type,methodology::batch_14__r269_hp__20240__sustainabilityreport__p84__inventory__0105,data_source::Secondary data
