activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
,,,,,,,,,,,r089_rosneftoil__20240__other,matched_auto_high,report::r089_rosneftoil__20240__other,Report,135,r089_rosneftoil__20240__other,,,ROSNEFT OIL-Rosneft_SR2024_ENG.pdf,,
,,,,,,,,,,,ROSNEFT OIL-Rosneft_SR2024_ENG.pdf,,source::ROSNEFT OIL-Rosneft_SR2024_ENG.pdf,SourceFile,,,,,ROSNEFT OIL-Rosneft_SR2024_ENG.pdf,,
,,,r090_target,TARGET,塔吉特公司,,,,,,塔吉特公司,,company::r090_target,Company,,,,,,,90
,,,,,,,,,,,r090_target__20240__sustainabilityreport,matched_auto_high,report::r090_target__20240__sustainabilityreport,Report,55,r090_target__20240__sustainabilityreport,,,TARGET-2024-Sustainability-and-Governance-Report-Appendix.pdf,,
,,,,,,,,,,,TARGET-2024-Sustainability-and-Governance-Report-Appendix.pdf,,source::TARGET-2024-Sustainability-and-Governance-Report-Appendix.pdf,SourceFile,,,,,TARGET-2024-Sustainability-and-Governance-Report-Appendix.pdf,,
,,,r091_equinor公司,Equinor公司,Equinor公司,,,,,,Equinor公司,,company::r091_equinor公司,Company,,,,,,,91
,,,,,,,,,,,r091_equinor公司__20240__annualreport,matched_auto_high,report::r091_equinor公司__20240__annualreport,Report,337,r091_equinor公司__20240__annualreport,,,annual-report-2024-equinor.pdf,,
,,,,,,,,,,,annual-report-2024-equinor.pdf,,source::annual-report-2024-equinor.pdf,SourceFile,,,,,annual-report-2024-equinor.pdf,,
,,,r093_saicmotor,SAIC MOTOR,上海汽车集团股份有限公司,,,,,,上海汽车集团股份有限公司,,company::r093_saicmotor,Company,,,,,,,93
,,,,,,,,,,,r093_saicmotor__20240__other,matched_auto_high,report::r093_saicmotor__20240__other,Report,54,r093_saicmotor__20240__other,,,2024-上海汽车集团股份有限公司ESG报告.pdf,,
,,,,,,,,,,,2024-上海汽车集团股份有限公司ESG报告.pdf,,source::2024-上海汽车集团股份有限公司ESG报告.pdf,SourceFile,,,,,2024-上海汽车集团股份有限公司ESG报告.pdf,,
,,,r096_nestlé,NESTLÉ,雀巢公司,,,,,,雀巢公司,,company::r096_nestlé,Company,,,,,,,96
,,,,,,,,,,,r096_nestlé__20240__other,matched_auto_high,report::r096_nestlé__20240__other,Report,198,r096_nestlé__20240__other,,,NESTLÉ-non-financial-statement-2024.pdf,,
,,,,,,,,,,,NESTLÉ-non-financial-statement-2024.pdf,,source::NESTLÉ-non-financial-statement-2024.pdf,SourceFile,,,,,NESTLÉ-non-financial-statement-2024.pdf,,
,,,r104_sociétégénérale,SOCIÉTÉ GÉNÉRALE,法国兴业银行,,,,,,法国兴业银行,,company::r104_sociétégénérale,Company,,,,,,,104
,,,,,,,,,,,r104_sociétégénérale__20250__other,matched_auto_high,report::r104_sociétégénérale__20250__other,Report,33,r104_sociétégénérale__20250__other,,,SOCIÉTÉ GÉNÉRALE-ag-2025-bilan-social-2024-fr.pdf,,
,,,,,,,,,,,SOCIÉTÉ GÉNÉRALE-ag-2025-bilan-social-2024-fr.pdf,,source::SOCIÉTÉ GÉNÉRALE-ag-2025-bilan-social-2024-fr.pdf,SourceFile,,,,,SOCIÉTÉ GÉNÉRALE-ag-2025-bilan-social-2024-fr.pdf,,
,,,r107_itochu,ITOCHU,日本伊藤忠商事株式会社,,,,,,日本伊藤忠商事株式会社,,company::r107_itochu,Company,,,,,,,107
,,,,,,,,,,,r107_itochu__20240__esgreport,matched_auto_high,report::r107_itochu__20240__esgreport,Report,233,r107_itochu__20240__esgreport,,,ITOCHU-ESG report 2024.pdf,,
,,,,,,,,,,,ITOCHU-ESG report 2024.pdf,,source::ITOCHU-ESG report 2024.pdf,SourceFile,,,,,ITOCHU-ESG report 2024.pdf,,
,,,r108_powerchina,POWERCHINA,中国电力建设集团有限公司,,,,,,中国电力建设集团有限公司,,company::r108_powerchina,Company,,,,,,,108
,,,,,,,,,,,r108_powerchina__20240__other,matched_auto_high,report::r108_powerchina__20240__other,Report,58,r108_powerchina__20240__other,,,2024中国电力建设集团有限公司社会责任报告.pdf,,
,,,,,,,,,,,2024中国电力建设集团有限公司社会责任报告.pdf,,source::2024中国电力建设集团有限公司社会责任报告.pdf,SourceFile,,,,,2024中国电力建设集团有限公司社会责任报告.pdf,,
,,,r110_tesla,TESLA,特斯拉,,,,,,特斯拉,,company::r110_tesla,Company,,,,,,,110
,,,,,,,,,,,r110_tesla__20240__impactreport,matched_auto_high,report::r110_tesla__20240__impactreport,Report,42,r110_tesla__20240__impactreport,,,2024-tesla-impact-report-highlights.pdf,,
,,,,,,,,,,,2024-tesla-impact-report-highlights.pdf,,source::2024-tesla-impact-report-highlights.pdf,SourceFile,,,,,2024-tesla-impact-report-highlights.pdf,,
,,,r111_morganstanley,MORGAN STANLEY,摩根士丹利,,,,,,摩根士丹利,,company::r111_morganstanley,Company,,,,,,,111
,,,,,,,,,,,r111_morganstanley__20230__other,matched_auto_high,report::r111_morganstanley__20230__other,Report,93,r111_morganstanley__20230__other,,,Morgan_Stanley_2023_ESG_Report.pdf,,
,,,,,,,,,,,Morgan_Stanley_2023_ESG_Report.pdf,,source::Morgan_Stanley_2023_ESG_Report.pdf,SourceFile,,,,,Morgan_Stanley_2023_ESG_Report.pdf,,
,,,r112_sinopharm,SINOPHARM,中国医药集团有限公司,,,,,,中国医药集团有限公司,,company::r112_sinopharm,Company,,,,,,,112
,,,,,,,,,,,r112_sinopharm__20220__other,matched_auto_high,report::r112_sinopharm__20220__other,Report,47,r112_sinopharm__20220__other,,,2022中国医药集团有限公司环境、社会及管治报告.pdf,,
,,,,,,,,,,,2022中国医药集团有限公司环境、社会及管治报告.pdf,,source::2022中国医药集团有限公司环境、社会及管治报告.pdf,SourceFile,,,,,2022中国医药集团有限公司环境、社会及管治报告.pdf,,
,,,r113_brookfield,BROOKFIELD,博枫公司,,,,,,博枫公司,,company::r113_brookfield,Company,,,,,,,113
,,,,,,,,,,,r113_brookfield__20240__sustainabilityreport,matched_auto_high,report::r113_brookfield__20240__sustainabilityreport,Report,108,r113_brookfield__20240__sustainabilityreport,,,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,,
,,,,,,,,,,,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,,source::BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,SourceFile,,,,,BROOKFIELD-BAM Ltd. 2024 Sustainability Report.pdf,,
,,,r115_johnsonandjohnson,JOHNSON & JOHNSON,强生,,,,,,强生,,company::r115_johnsonandjohnson,Company,,,,,,,115
,,,,,,,,,,,r115_johnsonandjohnson__20240__esgreport,matched_auto_high,report::r115_johnsonandjohnson__20240__esgreport,Report,6,r115_johnsonandjohnson__20240__esgreport,,,johnson-johnson-2024-esg-summary.pdf,,
,,,,,,,,,,,johnson-johnson-2024-esg-summary.pdf,,source::johnson-johnson-2024-esg-summary.pdf,SourceFile,,,,,johnson-johnson-2024-esg-summary.pdf,,
,,,r116_indianoil,INDIAN OIL,印度石油公司,,,,,,印度石油公司,,company::r116_indianoil,Company,,,,,,,116
,,,,,,,,,,,r116_indianoil__20230__sustainabilityreport,matched_auto_high,report::r116_indianoil__20230__sustainabilityreport,Report,148,r116_indianoil__20230__sustainabilityreport,,,INDIAN OIL-IOCL-Sustainability-Report-2023-24.pdf,,
,,,,,,,,,,,INDIAN OIL-IOCL-Sustainability-Report-2023-24.pdf,,source::INDIAN OIL-IOCL-Sustainability-Report-2023-24.pdf,SourceFile,,,,,INDIAN OIL-IOCL-Sustainability-Report-2023-24.pdf,,
,,,r117_adm公司,ADM公司,ADM公司,,,,,,ADM公司,,company::r117_adm公司,Company,,,,,,,117
,,,,,,,,,,,r117_adm公司__20230__sustainabilityreport,matched_auto_high,report::r117_adm公司__20230__sustainabilityreport,Report,59,r117_adm公司__20230__sustainabilityreport,,,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,,
,,,,,,,,,,,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,,source::final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,SourceFile,,,,,final_archer-daniels-midland-adm_2023-corporate-sustainability-report.pdf,,
,,,r120_nippontelegraphandtelephone,NIPPON TELEGRAPH AND TELEPHONE,日本电报电话公司,,,,,,日本电报电话公司,,company::r120_nippontelegraphandtelephone,Company,,,,,,,120
,,,,,,,,,,,r120_nippontelegraphandtelephone__nan__integratedreport,matched_auto_high,report::r120_nippontelegraphandtelephone__nan__integratedreport,Report,112,r120_nippontelegraphandtelephone__nan__integratedreport,,,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,,
,,,,,,,,,,,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,,source::NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,SourceFile,,,,,NIPPON TELEGRAPH AND TELEPHONE-integrated_report_24e_p.pdf,,
,,,r121_mitsui,MITSUI,三井物产株式会社,,,,,,三井物产株式会社,,company::r121_mitsui,Company,,,,,,,121
,,,,,,,,,,,r121_mitsui__20250__sustainabilityreport,matched_auto_high,report::r121_mitsui__20250__sustainabilityreport,Report,151,r121_mitsui__20250__sustainabilityreport,,,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,,
,,,,,,,,,,,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,,source::SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,SourceFile,,,,,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,,
,,,r123_pepsico,PEPSICO,百事公司,,,,,,百事公司,,company::r123_pepsico,Company,,,,,,,123
,,,,,,,,,,,r123_pepsico__20240__esgreport,matched_auto_high,report::r123_pepsico__20240__esgreport,Report,60,r123_pepsico__20240__esgreport,,,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,,
,,,,,,,,,,,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,,source::PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,SourceFile,,,,,PEPSICO-2024-esg-summary-esg-performance-metrics.pdf,,
,,,r127_fedex,FEDEX,联邦快递,,,,,,联邦快递,,company::r127_fedex,Company,,,,,,,127
,,,,,,,,,,,r127_fedex__20250__other,matched_auto_high,report::r127_fedex__20250__other,Report,43,r127_fedex__20250__other,,,FedEx_2025_CR_Report.pdf,,
,,,,,,,,,,,FedEx_2025_CR_Report.pdf,,source::FedEx_2025_CR_Report.pdf,SourceFile,,,,,FedEx_2025_CR_Report.pdf,,
,,,r130_engie集团,Engie集团,Engie集团,,,,,,Engie集团,,company::r130_engie集团,Company,,,,,,,130
,,,,,,,,,,,r130_engie集团__20240__other,matched_auto_high,report::r130_engie集团__20240__other,Report,526,r130_engie集团__20240__other,,,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,,
,,,,,,,,,,,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,,source::ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,SourceFile,,,,,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,,
,,,,,,,,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,D 电力、热力、燃气及水生产和供应业,,industry::D,IndustrySection,,,,,,,
,,,,,,,,J,Finance,金融业,J 金融业,,industry::J,IndustrySection,,,,,,,
,,,,,,,,L,Leasing and Business Services,租赁和商务服务业,L 租赁和商务服务业,,industry::L,IndustrySection,,,,,,,
,,,,,,,,C,Manufacturing,制造业,C 制造业,,industry::C,IndustrySection,,,,,,,
,,,,,,,,E,Construction,建筑业,E 建筑业,,industry::E,IndustrySection,,,,,,,
,,,,,,,,F,Wholesale and Retail Trade,批发和零售业,F 批发和零售业,,industry::F,IndustrySection,,,,,,,
,,,,,,,,I,"Information Transmission, Software and Information Technology Services",信息传输、软件和信息技术服务业,I 信息传输、软件和信息技术服务业,,industry::I,IndustrySection,,,,,,,
,,,,,,,,G,"Transport, Storage and Post",交通运输、仓储和邮政业,G 交通运输、仓储和邮政业,,industry::G,IndustrySection,,,,,,,
,,,,,,,,,,,ESRS/CSRD,,standard::ESRS/CSRD,Standard,,,,,,ESRS/CSRD,
,,,,,,,6,,,,batch_03__r079_uniper公司__20250__climatereport__esrs_csrd,,standard_ref::batch_03__r079_uniper公司__20250__climatereport__esrs_csrd,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,欧盟可持续披露体系,,standard_family::EU sustainability disclosure regime,StandardFamily,,,,,,,
,,,,,,,,,,,披露标准,,standard_role::Disclosure standard,StandardRole,,,,,,,
,,,,,,,,,,,GRI,,standard::GRI,Standard,,,,,,GRI,
,,,,,,,21,,,,batch_03__r079_uniper公司__20250__climatereport__gri,,standard_ref::batch_03__r079_uniper公司__20250__climatereport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,ESG披露框架,,standard_family::ESG disclosure framework,StandardFamily,,,,,,,
,,,,,,,,,,,TCFD,,standard::TCFD,Standard,,,,,,TCFD,
,,,,,,,21,,,,batch_03__r079_uniper公司__20250__climatereport__tcfd,,standard_ref::batch_03__r079_uniper公司__20250__climatereport__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,气候信息披露框架,,standard_family::Climate disclosure framework,StandardFamily,,,,,,,
,,,,,,,,,,,披露建议,,standard_role::Disclosure recommendation,StandardRole,,,,,,,
,,,,,,,,,,,IFRS S2,,standard::IFRS S2,Standard,,,,,,IFRS S2,
,,,,,,,21,,,,batch_03__r079_uniper公司__20250__climatereport__ifrs_s2,,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ifrs_s2,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,气候披露标准,,standard_family::Climate disclosure standard,StandardFamily,,,,,,,
,,,,,,,,,,,GHG Protocol,,standard::GHG Protocol,Standard,,,,,,GHG Protocol,
,,,,,,,30,,,,batch_03__r079_uniper公司__20250__climatereport__ghg_protocol,,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,温室气体核算体系,,standard_family::GHG accounting system,StandardFamily,,,,,,,
,,,,,,,,,,,核算标准,,standard_role::Accounting standard,StandardRole,,,,,,,
,,,,,,,8,,,,batch_03__r082_allianz__20240__annualreport__esrs_csrd,,standard_ref::batch_03__r082_allianz__20240__annualreport__esrs_csrd,StandardReference,,,seed_batch_03,,,,
,,,,,,,75,,,,batch_03__r082_allianz__20240__annualreport__ghg_protocol,,standard_ref::batch_03__r082_allianz__20240__annualreport__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,PCAF,,standard::PCAF,Standard,,,,,,PCAF,
,,,,,,,76,,,,batch_03__r082_allianz__20240__annualreport__pcaf,,standard_ref::batch_03__r082_allianz__20240__annualreport__pcaf,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,投融资排放核算体系,,standard_family::Financed emissions accounting system,StandardFamily,,,,,,,
,,,,,,,190,,,,batch_03__r082_allianz__20240__annualreport__gri,,standard_ref::batch_03__r082_allianz__20240__annualreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,46,,,,batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri,,standard_ref::batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,10,,,,batch_03__r085_xiamencandd__20240__sustainabilityreport__gri,,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,57,,,,batch_03__r085_xiamencandd__20240__sustainabilityreport__ifrs_s2,,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__ifrs_s2,StandardReference,,,seed_batch_03,,,,
,,,,,,,16,,,,batch_03__r086_relianceindustries__20240__other__gri,,standard_ref::batch_03__r086_relianceindustries__20240__other__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,3,,,,batch_03__r089_rosneftoil__20240__other__gri,,standard_ref::batch_03__r089_rosneftoil__20240__other__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,5,,,,batch_03__r089_rosneftoil__20240__other__tcfd,,standard_ref::batch_03__r089_rosneftoil__20240__other__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,SASB,,standard::SASB,Standard,,,,,,SASB,
,,,,,,,12,,,,batch_03__r089_rosneftoil__20240__other__sasb,,standard_ref::batch_03__r089_rosneftoil__20240__other__sasb,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,行业披露框架,,standard_family::Industry disclosure framework,StandardFamily,,,,,,,
,,,,,,,,,,,披露指引,,standard_role::Disclosure guideline,StandardRole,,,,,,,
,,,,,,,60,,,,batch_03__r089_rosneftoil__20240__other__ifrs_s2,,standard_ref::batch_03__r089_rosneftoil__20240__other__ifrs_s2,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r090_target__20240__sustainabilityreport__gri,,standard_ref::batch_03__r090_target__20240__sustainabilityreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r090_target__20240__sustainabilityreport__sasb,,standard_ref::batch_03__r090_target__20240__sustainabilityreport__sasb,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r090_target__20240__sustainabilityreport__tcfd,,standard_ref::batch_03__r090_target__20240__sustainabilityreport__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,3,,,,batch_03__r090_target__20240__sustainabilityreport__ifrs_s2,,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ifrs_s2,StandardReference,,,seed_batch_03,,,,
,,,,,,,6,,,,batch_03__r090_target__20240__sustainabilityreport__ghg_protocol,,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,ISO 14064,,standard::ISO 14064,Standard,,,,,,ISO 14064,
,,,,,,,7,,,,batch_03__r090_target__20240__sustainabilityreport__iso_14064,,standard_ref::batch_03__r090_target__20240__sustainabilityreport__iso_14064,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,其他报告框架,,standard_family::Other reporting framework,StandardFamily,,,,,,,
,,,,,,,,,,,指引,,standard_role::Guideline,StandardRole,,,,,,,
,,,,,,,2,,,,batch_03__r091_equinor公司__20240__annualreport__esrs_csrd,,standard_ref::batch_03__r091_equinor公司__20240__annualreport__esrs_csrd,StandardReference,,,seed_batch_03,,,,
,,,,,,,83,,,,batch_03__r091_equinor公司__20240__annualreport__ghg_protocol,,standard_ref::batch_03__r091_equinor公司__20240__annualreport__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,83,,,,batch_03__r091_equinor公司__20240__annualreport__gri,,standard_ref::batch_03__r091_equinor公司__20240__annualreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,SBTi,,standard::SBTi,Standard,,,,,,SBTi,
,,,,,,,106,,,,batch_03__r091_equinor公司__20240__annualreport__sbti,,standard_ref::batch_03__r091_equinor公司__20240__annualreport__sbti,StandardReference,,,seed_batch_03,,,,
,,,,,,,,,,,气候目标治理体系,,standard_family::Climate target governance system,StandardFamily,,,,,,,
,,,,,,,,,,,目标审定指引,,standard_role::Target validation guideline,StandardRole,,,,,,,
,,,,,,,3,,,,batch_03__r093_saicmotor__20240__other__gri,,standard_ref::batch_03__r093_saicmotor__20240__other__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r096_nestlé__20240__other__tcfd,,standard_ref::batch_03__r096_nestlé__20240__other__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,3,,,,batch_03__r096_nestlé__20240__other__esrs_csrd,,standard_ref::batch_03__r096_nestlé__20240__other__esrs_csrd,StandardReference,,,seed_batch_03,,,,
,,,,,,,5,,,,batch_03__r096_nestlé__20240__other__gri,,standard_ref::batch_03__r096_nestlé__20240__other__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,8,,,,batch_03__r096_nestlé__20240__other__sasb,,standard_ref::batch_03__r096_nestlé__20240__other__sasb,StandardReference,,,seed_batch_03,,,,
,,,,,,,21,,,,batch_03__r096_nestlé__20240__other__ghg_protocol,,standard_ref::batch_03__r096_nestlé__20240__other__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,28,,,,batch_03__r096_nestlé__20240__other__sbti,,standard_ref::batch_03__r096_nestlé__20240__other__sbti,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r107_itochu__20240__esgreport__tcfd,,standard_ref::batch_03__r107_itochu__20240__esgreport__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,3,,,,batch_03__r107_itochu__20240__esgreport__gri,,standard_ref::batch_03__r107_itochu__20240__esgreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,3,,,,batch_03__r107_itochu__20240__esgreport__ifrs_s2,,standard_ref::batch_03__r107_itochu__20240__esgreport__ifrs_s2,StandardReference,,,seed_batch_03,,,,
,,,,,,,109,,,,batch_03__r107_itochu__20240__esgreport__ghg_protocol,,standard_ref::batch_03__r107_itochu__20240__esgreport__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,52,,,,batch_03__r108_powerchina__20240__other__gri,,standard_ref::batch_03__r108_powerchina__20240__other__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r111_morganstanley__20230__other__sasb,,standard_ref::batch_03__r111_morganstanley__20230__other__sasb,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r111_morganstanley__20230__other__tcfd,,standard_ref::batch_03__r111_morganstanley__20230__other__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,47,,,,batch_03__r111_morganstanley__20230__other__ghg_protocol,,standard_ref::batch_03__r111_morganstanley__20230__other__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,49,,,,batch_03__r111_morganstanley__20230__other__pcaf,,standard_ref::batch_03__r111_morganstanley__20230__other__pcaf,StandardReference,,,seed_batch_03,,,,
,,,,,,,44,,,,batch_03__r112_sinopharm__20220__other__gri,,standard_ref::batch_03__r112_sinopharm__20220__other__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r113_brookfield__20240__sustainabilityreport__gri,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r113_brookfield__20240__sustainabilityreport__sasb,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sasb,StandardReference,,,seed_batch_03,,,,
,,,,,,,2,,,,batch_03__r113_brookfield__20240__sustainabilityreport__tcfd,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__tcfd,StandardReference,,,seed_batch_03,,,,
,,,,,,,20,,,,batch_03__r113_brookfield__20240__sustainabilityreport__ifrs_s2,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ifrs_s2,StandardReference,,,seed_batch_03,,,,
,,,,,,,54,,,,batch_03__r113_brookfield__20240__sustainabilityreport__sbti,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sbti,StandardReference,,,seed_batch_03,,,,
,,,,,,,60,,,,batch_03__r113_brookfield__20240__sustainabilityreport__ghg_protocol,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ghg_protocol,StandardReference,,,seed_batch_03,,,,
,,,,,,,60,,,,batch_03__r113_brookfield__20240__sustainabilityreport__pcaf,,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__pcaf,StandardReference,,,seed_batch_03,,,,
,,,,,,,1,,,,batch_03__r115_johnsonandjohnson__20240__esgreport__gri,,standard_ref::batch_03__r115_johnsonandjohnson__20240__esgreport__gri,StandardReference,,,seed_batch_03,,,,
,,,,,,,1,,,,batch_03__r115_johnsonandjohnson__20240__esgreport__sasb,,standard_ref::batch_03__r115_johnsonandjohnson__20240__esgreport__sasb,StandardReference,,,seed_batch_03,,,,
,,,,,,,5,,,,batch_03__r116_indianoil__20230__sustainabilityreport__gri,,standard_ref::batch_03__r116_indianoil__20230__sustainabilityreport__gri,StandardReference,,,seed_batch_03,,,,
