evidence_page,relation,source,target
7,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0047
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0047,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0047,assurance::Assurance
,has_calculation_method,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0047,calc_method::Hybrid method
7,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0048
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0048,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0048,assurance::Assurance
,has_calculation_method,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0048,calc_method::Hybrid method
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_1__0048,activity::Value-chain activities
7,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0049
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0049,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0049,assurance::Assurance
,has_calculation_method,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0049,calc_method::Hybrid method
7,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0050
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0050,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0050,assurance::Assurance
,has_calculation_method,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0050,calc_method::Hybrid method
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p7__scope_3__0050,activity::Value-chain activities
25,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_1__0051
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_1__0051,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_1__0051,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_1__0051,activity::Value-chain activities
25,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_3__0052
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_3__0052,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_3__0052,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p25__scope_3__0052,activity::Value-chain activities
30,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p30__scope_1__0053
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p30__scope_1__0053,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p30__scope_1__0053,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p30__scope_1__0053,activity::Value-chain activities
32,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p32__scope_3__0054
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p32__scope_3__0054,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p32__scope_3__0054,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p32__scope_3__0054,activity::Value-chain activities
34,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p34__scope_3__0055
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p34__scope_3__0055,scope::Scope 3
,has_data_source_type,methodology::batch_01__r001_walmart__20250__esgreport__p34__scope_3__0055,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p34__scope_3__0055,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p34__scope_3__0055,activity::Value-chain activities
107,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_1__0056
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_1__0056,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_1__0056,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_1__0056,activity::Value-chain activities
107,documents_methodology,report::r001_walmart__20250__esgreport,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_3__0057
,for_scope,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_3__0057,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_3__0057,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r001_walmart__20250__esgreport__p107__scope_3__0057,activity::Value-chain activities
13,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0058
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0058,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0058,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0058,activity::Fugitive emissions
13,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0059
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0059,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0059,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0059,activity::Value-chain activities
19,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__inventory__0060
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__inventory__0060,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__inventory__0060,activity::Fugitive emissions
20,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0061
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0061,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0061,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0061,activity::Fugitive emissions
20,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0062
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0062,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0062,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0062,activity::Value-chain activities
66,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p66__inventory__0063
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p66__inventory__0063,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p66__inventory__0063,activity::Stationary emission source
68,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_1__0064
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_1__0064,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_1__0064,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_1__0064,activity::Fugitive emissions
68,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_2__0065
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_2__0065,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_2__0065,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__scope_2__0065,activity::Fugitive emissions
4,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p4__inventory__0066
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p4__inventory__0066,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p4__inventory__0066,assurance::Report disclosure
5,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0067
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0067,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0067,assurance::Report disclosure
5,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0068
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0068,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0068,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0068,activity::Value-chain activities
,has_scope3_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0068,scope3::15.0
5,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0069
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0069,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0069,assurance::Report disclosure
,has_scope3_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p5__inventory__0069,scope3::15.0
6,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0070
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0070,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0070,assurance::Report disclosure
6,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0071
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0071,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0071,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p6__inventory__0071,activity::Stationary emission source
10,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_1__0072
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_1__0072,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_1__0072,assurance::Assurance
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_1__0072,calc_method::Market-based
10,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_2__0073
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_2__0073,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_2__0073,assurance::Assurance
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p10__scope_2__0073,calc_method::Market-based
13,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0074
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0074,scope::Scope 2
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0074,data_source::Secondary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0074,assurance::Assurance
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0074,calc_method::Market-based
13,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0075
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0075,scope::Scope 2
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0075,data_source::Secondary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0075,assurance::Assurance
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0075,calc_method::Market-based
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_2__0075,activity::Value-chain activities
13,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0076
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0076,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0076,data_source::Secondary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0076,assurance::Assurance
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0076,calc_method::Market-based
13,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0077
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0077,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0077,data_source::Secondary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0077,assurance::Assurance
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0077,calc_method::Market-based
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p13__scope_3__0077,activity::Value-chain activities
16,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_1__0078
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_1__0078,scope::Scope 1
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_1__0078,data_source::Secondary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_1__0078,assurance::Report disclosure
16,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_2__0079
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_2__0079,scope::Scope 2
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_2__0079,data_source::Secondary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p16__scope_2__0079,assurance::Report disclosure
19,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__scope_3__0080
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__scope_3__0080,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__scope_3__0080,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p19__scope_3__0080,activity::Value-chain activities
20,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0081
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0081,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0081,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0081,assurance::Verification
20,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0082
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0082,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0082,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0082,assurance::Verification
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0082,activity::Fugitive emissions
20,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0083
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0083,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0083,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0083,assurance::Verification
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p20__scope_3__0083,activity::Value-chain activities
21,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0084
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0084,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0084,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0084,assurance::Report disclosure
21,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0085
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0085,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0085,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0085,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0085,activity::Fugitive emissions
21,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0086
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0086,scope::Scope 3
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0086,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0086,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p21__scope_3__0086,activity::Value-chain activities
22,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p22__inventory__0087
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p22__inventory__0087,assurance::Verification
,has_calculation_method,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p22__inventory__0087,calc_method::Life-cycle assessment
25,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p25__inventory__0088
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p25__inventory__0088,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p25__inventory__0088,assurance::Report disclosure
27,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p27__inventory__0089
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p27__inventory__0089,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p27__inventory__0089,assurance::Report disclosure
33,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p33__inventory__0090
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p33__inventory__0090,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p33__inventory__0090,activity::Mobile emission source
44,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p44__scope_3__0091
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p44__scope_3__0091,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p44__scope_3__0091,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p44__scope_3__0091,activity::Value-chain activities
47,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p47__inventory__0092
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p47__inventory__0092,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p47__inventory__0092,assurance::Report disclosure
49,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0093
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0093,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0093,assurance::Report disclosure
49,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0094
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0094,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0094,assurance::Report disclosure
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p49__inventory__0094,activity::Value-chain activities
63,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p63__scope_1__0095
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p63__scope_1__0095,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p63__scope_1__0095,assurance::Assurance
,has_boundary_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p63__scope_1__0095,boundary::Operational control
64,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p64__inventory__0096
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p64__inventory__0096,assurance::Assurance
,has_boundary_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p64__inventory__0096,boundary::Operational control
65,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p65__inventory__0097
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p65__inventory__0097,data_source::Primary data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p65__inventory__0097,assurance::Assurance
,has_boundary_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p65__inventory__0097,boundary::Operational control
67,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p67__inventory__0098
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p67__inventory__0098,data_source::Derived data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p67__inventory__0098,assurance::Report disclosure
68,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__inventory__0099
,has_data_source_type,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__inventory__0099,data_source::Estimated data
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p68__inventory__0099,assurance::Report disclosure
69,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_1__0100
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_1__0100,scope::Scope 1
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_1__0100,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_1__0100,activity::Value-chain activities
69,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_2__0101
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_2__0101,scope::Scope 2
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_2__0101,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_2__0101,activity::Value-chain activities
69,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_3__0102
,for_scope,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_3__0102,scope::Scope 3
,has_assurance_stage,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_3__0102,assurance::Assurance
,has_activity_category,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p69__scope_3__0102,activity::Value-chain activities
3,documents_methodology,report::r004_saudiaramco__20240__sustainabilityreport,methodology::batch_01__r004_saudiaramco__20240__sustainabilityreport__p3__scope_1__0103
