evidence_page,relation,source,target
52,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p52__inventory__0026
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p52__inventory__0026,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p52__inventory__0026,activity::Fugitive emissions
62,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0027
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0027,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0027,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0027,activity::Fugitive emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0027,scope3::15.0
62,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0028
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0028,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0028,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0028,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0028,scope3::15.0
62,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0029
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0029,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0029,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_1__0029,scope3::15.0
62,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0030
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0030,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0030,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0030,activity::Fugitive emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0030,scope3::15.0
62,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0031
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0031,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0031,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0031,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0031,scope3::15.0
62,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0032
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0032,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0032,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p62__scope_3__0032,scope3::15.0
66,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0033
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0033,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0033,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0033,activity::Mobile emission source
66,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0034
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0034,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0034,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_1__0034,activity::Fugitive emissions
66,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0035
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0035,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0035,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0035,activity::Mobile emission source
66,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0036
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0036,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0036,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p66__scope_2__0036,activity::Fugitive emissions
67,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p67__scope_2__0037
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p67__scope_2__0037,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p67__scope_2__0037,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p67__scope_2__0037,activity::Purchased electricity
70,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0038
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0038,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0038,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0038,calc_method::Market-based
70,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0039
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0039,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0039,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0039,calc_method::Market-based
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0039,activity::Mobile emission source
70,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0040
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0040,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0040,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0040,calc_method::Market-based
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p70__scope_1__0040,activity::Fugitive emissions
75,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0041
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0041,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0041,calc_method::PCAF financed emissions methodology
75,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0042
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0042,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0042,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p75__inventory__0042,activity::Fugitive emissions
81,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0043
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0043,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0043,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0043,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0043,calc_method::PCAF financed emissions methodology
81,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044,activity::Fugitive emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0044,scope3::15.0
81,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0045,scope3::15.0
81,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0046
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0046,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0046,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0046,assurance::Report disclosure
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0046,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p81__scope_3__0046,scope3::15.0
88,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p88__inventory__0047
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p88__inventory__0047,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p88__inventory__0047,activity::Process emissions
95,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0048
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0048,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0048,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0048,activity::Stationary emission source
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0048,scope3::1.0
95,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0049
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0049,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0049,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0049,activity::Mobile emission source
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0049,scope3::1.0
95,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0050
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0050,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0050,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0050,activity::Fugitive emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0050,scope3::1.0
95,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0051
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0051,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0051,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0051,activity::Purchased electricity
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0051,scope3::1.0
95,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0052
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0052,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0052,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p95__scope_2__0052,scope3::1.0
96,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p96__scope_3__0053
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p96__scope_3__0053,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p96__scope_3__0053,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p96__scope_3__0053,activity::Value-chain activities
107,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_1__0054
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_1__0054,scope::Scope 1
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_1__0054,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_1__0054,activity::Purchased electricity
107,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_2__0055
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_2__0055,scope::Scope 2
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_2__0055,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_2__0055,activity::Purchased electricity
107,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_3__0056
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_3__0056,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_3__0056,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p107__scope_3__0056,activity::Purchased electricity
3,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0057
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0057,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0057,assurance::Assurance
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0057,calc_method::PCAF financed emissions methodology
3,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0058
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0058,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0058,assurance::Assurance
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0058,calc_method::PCAF financed emissions methodology
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0058,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0058,scope3::15.0
3,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0059
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0059,scope::Scope 3
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0059,assurance::Assurance
,has_calculation_method,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0059,calc_method::PCAF financed emissions methodology
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p3__scope_3__0059,scope3::15.0
8,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0060
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0060,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0060,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0060,assurance::Report disclosure
8,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0061
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0061,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0061,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0061,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0061,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0061,scope3::15.0
8,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0062
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0062,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0062,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0062,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p8__scope_3__0062,scope3::15.0
15,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p15__inventory__0063
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p15__inventory__0063,assurance::Verification
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p15__inventory__0063,scope3::15.0
18,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0064
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0064,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0064,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0064,assurance::Report disclosure
18,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0065
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0065,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0065,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0065,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0065,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0065,scope3::15.0
18,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0066
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0066,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0066,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0066,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p18__scope_3__0066,scope3::15.0
42,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0067
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0067,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0067,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0067,assurance::Report disclosure
42,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0068
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0068,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0068,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0068,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0068,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0068,scope3::15.0
42,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0069
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0069,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0069,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0069,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p42__scope_3__0069,scope3::15.0
45,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0070
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0070,scope::Scope 1
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0070,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0070,assurance::Report disclosure
45,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0071
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0071,scope::Scope 1
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0071,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0071,assurance::Report disclosure
,has_activity_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0071,activity::Financed emissions
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0071,scope3::15.0
45,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0072
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0072,scope::Scope 1
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0072,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0072,assurance::Report disclosure
,has_scope3_category,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_1__0072,scope3::15.0
45,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_3__0073
,for_scope,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_3__0073,scope::Scope 3
,has_data_source_type,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_3__0073,data_source::Estimated data
,has_assurance_stage,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_3__0073,assurance::Report disclosure
45,documents_methodology,report::r449_nationalaustraliabank__20240__climatereport,methodology::batch_10__r449_nationalaustraliabank__20240__climatereport__p45__scope_3__0074
