evidence_page,relation,source,target
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0678,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0678,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0678,scope3::6.0
136,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0679
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0679,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0679,assurance::Report disclosure
136,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0680
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0680,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0680,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0680,activity::Process emissions
136,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0681
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0681,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0681,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p136__inventory__0681,activity::Fugitive emissions
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0682
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0682,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0682,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0682,assurance::Report disclosure
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0683
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0683,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0683,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0683,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0683,activity::Business travel
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0683,scope3::6.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0684
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0684,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0684,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0684,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0684,activity::Value-chain activities
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0684,scope3::3.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0685
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0685,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0685,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0685,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0685,scope3::3.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0686
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0686,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0686,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0686,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0686,scope3::5.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0687
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0687,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0687,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0687,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__scope_3__0687,scope3::6.0
9,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p9__inventory__0688
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p9__inventory__0688,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p9__inventory__0688,assurance::Report disclosure
19,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p19__inventory__0689
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p19__inventory__0689,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p19__inventory__0689,assurance::Report disclosure
22,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p22__inventory__0690
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p22__inventory__0690,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p22__inventory__0690,assurance::Report disclosure
25,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__inventory__0691
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__inventory__0691,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__inventory__0691,assurance::Report disclosure
33,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0692
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0692,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0692,assurance::Validation
33,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0693
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0693,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0693,assurance::Validation
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p33__inventory__0693,scope3::15.0
36,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p36__inventory__0694
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p36__inventory__0694,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p36__inventory__0694,assurance::Report disclosure
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0695
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0695,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0695,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0695,assurance::Report disclosure
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0696
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0696,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0696,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0696,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0696,activity::Mobile emission source
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0696,scope3::1.0
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0697
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0697,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0697,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0697,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0697,activity::Value-chain activities
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0697,scope3::1.0
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0698
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0698,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0698,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0698,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0698,scope3::1.0
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0699
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0699,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0699,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0699,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0699,scope3::15.0
42,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0700
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0700,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0700,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0700,assurance::Report disclosure
42,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0701
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0701,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0701,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0701,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p42__scope_3__0701,activity::Process emissions
50,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p50__inventory__0702
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p50__inventory__0702,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p50__inventory__0702,assurance::Report disclosure
121,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p121__inventory__0703
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p121__inventory__0703,assurance::Verification
,has_boundary_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p121__inventory__0703,boundary::Business-unit boundary
128,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p128__inventory__0704
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p128__inventory__0704,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p128__inventory__0704,assurance::Report disclosure
131,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p131__inventory__0705
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p131__inventory__0705,data_source::Derived data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p131__inventory__0705,assurance::Report disclosure
132,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__inventory__0706
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__inventory__0706,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p132__inventory__0706,assurance::Report disclosure
133,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_1__0707
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_1__0707,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_1__0707,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_1__0707,assurance::Report disclosure
133,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_2__0708
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_2__0708,scope::Scope 2
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_2__0708,data_source::Secondary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p133__scope_2__0708,assurance::Report disclosure
134,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0709
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0709,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0709,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0709,assurance::Report disclosure
134,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0710
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0710,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0710,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0710,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p134__scope_3__0710,scope3::1.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0711
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0711,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0711,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0711,assurance::Report disclosure
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0712
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0712,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0712,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0712,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0712,activity::Use of sold products
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0712,scope3::11.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0713
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0713,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0713,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0713,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0713,scope3::11.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0714
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0714,scope::Scope 1
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0714,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0714,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_1__0714,scope3::15.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0715
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0715,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0715,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0715,assurance::Report disclosure
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0716
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0716,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0716,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0716,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0716,activity::Use of sold products
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0716,scope3::11.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0717
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0717,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0717,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0717,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0717,scope3::11.0
135,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0718
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0718,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0718,data_source::Primary data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0718,assurance::Report disclosure
,has_scope3_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p135__scope_3__0718,scope3::15.0
137,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__inventory__0719
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__inventory__0719,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p137__inventory__0719,assurance::Report disclosure
154,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p154__scope_3__0720
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p154__scope_3__0720,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p154__scope_3__0720,assurance::Assurance
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p154__scope_3__0720,activity::Value-chain activities
157,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p157__inventory__0721
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p157__inventory__0721,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p157__inventory__0721,assurance::Verification
25,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0722
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0722,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0722,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0722,assurance::Report disclosure
25,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0723
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0723,scope::Scope 3
,has_data_source_type,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0723,data_source::Estimated data
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0723,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p25__scope_3__0723,activity::Value-chain activities
26,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_1__0724
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_1__0724,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_1__0724,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_1__0724,activity::Value-chain activities
26,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_3__0725
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_3__0725,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_3__0725,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p26__scope_3__0725,activity::Value-chain activities
31,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p31__scope_3__0726
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p31__scope_3__0726,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p31__scope_3__0726,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p31__scope_3__0726,activity::Mobile emission source
32,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p32__scope_1__0727
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p32__scope_1__0727,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p32__scope_1__0727,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p32__scope_1__0727,activity::Value-chain activities
37,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p37__scope_2__0728
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p37__scope_2__0728,scope::Scope 2
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p37__scope_2__0728,assurance::Report disclosure
,has_calculation_method,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p37__scope_2__0728,calc_method::Market-based
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_1__0729
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_1__0729,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_1__0729,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_1__0729,activity::Value-chain activities
40,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0730
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0730,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0730,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p40__scope_3__0730,activity::Value-chain activities
41,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_1__0731
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_1__0731,scope::Scope 1
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_1__0731,assurance::Report disclosure
,has_activity_category,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_1__0731,activity::Value-chain activities
41,documents_methodology,report::r297_sanofi__20240__sustainabilityreport,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_3__0732
,for_scope,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_3__0732,scope::Scope 3
,has_assurance_stage,methodology::batch_07__r297_sanofi__20240__sustainabilityreport__p41__scope_3__0732,assurance::Report disclosure
